dataset_id,species,species_original,species.new,corrected,comment,checked
valtonen_2018,Lomographa temerata,Lomographa_temerata,Lomographa temerata,1,species,1
valtonen_2018,Luperina testacea,Luperina_testacea,Luperina testacea,1,species,1
valtonen_2018,Lycia hirtaria,Lycia_hirtaria,Lycia hirtaria,1,species,1
valtonen_2018,Lycia pomonaria,Lycia_pomonaria,Lycia pomonaria,1,species,1
valtonen_2018,Lycia zonaria,Lycia_zonaria,Lycia zonaria,1,species,1
valtonen_2018,Lycophotia porphyrea,Lycophotia_porphyrea,Lycophotia porphyrea,1,species,1
valtonen_2018,Lygephila craccae,Lygephila_craccae,Lygephila craccae,1,species,1
valtonen_2018,Lygephila lusoria,Lygephila_lusoria,Lygephila lusoria,1,species,1
valtonen_2018,Lygephila pastinum,Lygephila_pastinum,Lygephila pastinum,1,species,1
valtonen_2018,Lygephila procax,Lygephila_procax,Lygephila procax,1,species,1
valtonen_2018,Lygephila viciae,Lygephila_viciae,Lygephila viciae,1,species,1
valtonen_2018,Lymantria dispar,Lymantria_dispar,Lymantria dispar,1,species,1
valtonen_2018,Lymantria monacha,Lymantria_monacha,Lymantria monacha,1,species,1
valtonen_2018,Lythria cruentaria,Lythria_cruentaria,Lythria cruentaria,1,species,1
valtonen_2018,Lythria purpuraria,Lythria_purpuraria,Lythria purpuraria,1,species,1
valtonen_2018,Macaria alternata,Macaria_alternata,Macaria alternata,1,species,1
valtonen_2018,Macaria artesiaria,Macaria_artesiaria,Macaria artesiaria,1,species,1
valtonen_2018,Macaria brunneata,Macaria_brunneata,Macaria brunneata,1,species,1
valtonen_2018,Macaria liturata,Macaria_liturata,Macaria liturata,1,species,1
valtonen_2018,Macaria notata,Macaria_notata,Macaria notata,1,species,1
valtonen_2018,Macaria signaria,Macaria_signaria,Macaria signaria,1,species,1
valtonen_2018,Macaria wauaria,Macaria_wauaria,Macaria wauaria,1,species,1
valtonen_2018,Macdunnoughia confusa,Macdunnoughia_confusa,Macdunnoughia confusa,1,species,1
valtonen_2018,Macrochilo cribrumalis,Macrochilo_cribrumalis,Macrochilo cribrumalis,1,species,1
valtonen_2018,Macroglossum stellatarum,Macroglossum_stellatarum,Macroglossum stellatarum,1,species,1
valtonen_2018,Macrothylacia rubi,Macrothylacia_rubi,Macrothylacia rubi,1,species,1
valtonen_2018,Malacosoma castrensis,Malacosoma_castrensis,Malacosoma castrensis,1,species,1
valtonen_2018,Malacosoma neustria,Malacosoma_neustria,Malacosoma neustria,1,species,1
valtonen_2018,Mamestra brassicae,Mamestra_brassicae,Mamestra brassicae,1,species,1
valtonen_2018,Marumba quercus,Marumba_quercus,Marumba quercus,1,species,1
valtonen_2018,Meganephria bimaculosa,Meganephria_bimaculosa,Meganephria bimaculosa,1,species,1
valtonen_2018,Meganola albula,Meganola_albula,Meganola albula,1,species,1
valtonen_2018,Meganola kolbi,Meganola_kolbi,Meganola kolbi,1,species,1
valtonen_2018,Meganola strigula,Meganola_strigula,Meganola strigula,1,species,1
valtonen_2018,Meganola togatulalis,Meganola_togatulalis,Meganola togatulalis,1,species,1
valtonen_2018,Melanchra persicariae,Melanchra_persicariae,Melanchra persicariae,1,species,1
valtonen_2018,Melanthia procellata,Melanthia_procellata,Melanthia procellata,1,species,1
valtonen_2018,Mesapamea secalis,Mesapamea_secalis,Mesapamea secalis,1,species,1
valtonen_2018,Mesogona acetosellae,Mesogona_acetosellae,Mesogona acetosellae,1,species,1
valtonen_2018,Mesogona oxalina,Mesogona_oxalina,Mesogona oxalina,1,species,1
valtonen_2018,Mesoleuca albicillata,Mesoleuca_albicillata,Mesoleuca albicillata,1,species,1
valtonen_2018,Mesoligia furuncula,Mesoligia_furuncula,Mesoligia furuncula,1,species,1
valtonen_2018,Mesotype parallelolineata,Mesotype_parallelolineata,Mesotype parallelolineata,1,species,1
valtonen_2018,Metachrostis dardouini,Metachrostis_dardouini,Metachrostis dardouini,1,species,1
valtonen_2018,Miltochrista miniata,Miltochrista_miniata,Miltochrista miniata,1,species,1
valtonen_2018,Mimas tiliae,Mimas_tiliae,Mimas tiliae,1,species,1
valtonen_2018,Minoa murinata,Minoa_murinata,Minoa murinata,1,species,1
valtonen_2018,Minucia lunaris,Minucia_lunaris,Minucia lunaris,1,species,1
valtonen_2018,Mniotype adusta,Mniotype_adusta,Mniotype adusta,1,species,1
valtonen_2018,Mniotype satura,Mniotype_satura,Mniotype satura,1,species,1
valtonen_2018,Moma alpium,Moma_alpium,Moma alpium,1,species,1
valtonen_2018,Mythimna albipuncta,Mythimna_albipuncta,Mythimna albipuncta,1,species,1
valtonen_2018,Mythimna conigera,Mythimna_conigera,Mythimna conigera,1,species,1
valtonen_2018,Mythimna ferrago,Mythimna_ferrago,Mythimna ferrago,1,species,1
valtonen_2018,Mythimna impura,Mythimna_impura,Mythimna impura,1,species,1
valtonen_2018,Mythimna l-album,Mythimna_l-album,Mythimna l-album,1,species,1
valtonen_2018,Mythimna pallens,Mythimna_pallens,Mythimna pallens,1,species,1
valtonen_2018,Mythimna pudorina,Mythimna_pudorina,Mythimna pudorina,1,species,1
valtonen_2018,Mythimna straminea,Mythimna_straminea,Mythimna straminea,1,species,1
valtonen_2018,Mythimna turca,Mythimna_turca,Mythimna turca,1,species,1
valtonen_2018,Mythimna unipuncta,Mythimna_unipuncta,Mythimna unipuncta,1,species,1
valtonen_2018,Mythimna vitellina,Mythimna_vitellina,Mythimna vitellina,1,species,1
valtonen_2018,Naenia typica,Naenia_typica,Naenia typica,1,species,1
valtonen_2018,Narraga fasciolaria,Narraga_fasciolaria,Narraga fasciolaria,1,species,1
valtonen_2018,Narraga tessularia,Narraga_tessularia,Narraga tessularia,1,species,1
valtonen_2018,Noctua comes,Noctua_comes,Noctua comes,1,species,1
valtonen_2018,Noctua fimbriata,Noctua_fimbriata,Noctua fimbriata,1,species,1
valtonen_2018,Noctua interposita,Noctua_interposita,Noctua interposita,1,species,1
valtonen_2018,Noctua janthe,Noctua_janthe,Noctua janthe,1,species,1
valtonen_2018,Noctua janthina,Noctua_janthina,Noctua janthina,1,species,1
valtonen_2018,Noctua orbona,Noctua_orbona,Noctua orbona,1,species,1
valtonen_2018,Noctua pronuba,Noctua_pronuba,Noctua pronuba,1,species,1
valtonen_2018,Nola aerugula,Nola_aerugula,Nola aerugula,1,species,1
valtonen_2018,Nola chlamitulalis,Nola_chlamitulalis,Nola chlamitulalis,1,species,1
valtonen_2018,Nola cicatricalis,Nola_cicatricalis,Nola cicatricalis,1,species,1
valtonen_2018,Nola confusalis,Nola_confusalis,Nola confusalis,1,species,1
valtonen_2018,Nola cristatula,Nola_cristatula,Nola cristatula,1,species,1
valtonen_2018,Nola cucullatella,Nola_cucullatella,Nola cucullatella,1,species,1
valtonen_2018,Nonagria typhae,Nonagria_typhae,Nonagria typhae,1,species,1
valtonen_2018,Nothocasis sertata,Nothocasis_sertata,Nothocasis sertata,1,species,1
valtonen_2018,Notodonta dromedarius,Notodonta_dromedarius,Notodonta dromedarius,1,species,1
valtonen_2018,Notodonta torva,Notodonta_torva,Notodonta torva,1,species,1
valtonen_2018,Notodonta tritophus,Notodonta_tritophus,Notodonta tritophus,1,species,1
valtonen_2018,Notodonta ziczac,Notodonta_ziczac,Notodonta ziczac,1,species,1
valtonen_2018,Nudaria mundana,Nudaria_mundana,Nudaria mundana,1,species,1
valtonen_2018,Nycteola asiatica,Nycteola_asiatica,Nycteola asiatica,1,species,1
valtonen_2018,Nycteola degenerana,Nycteola_degenerana,Nycteola degenerana,1,species,1
valtonen_2018,Nycteola revayana,Nycteola_revayana,Nycteola revayana,1,species,1
valtonen_2018,Nycterosea obstipata,Nycterosea_obstipata,Nycterosea obstipata,1,species,1
valtonen_2018,Ochropacha duplaris,Ochropacha_duplaris,Ochropacha duplaris,1,species,1
valtonen_2018,Ochropleura plecta,Ochropleura_plecta,Ochropleura plecta,1,species,1
valtonen_2018,Ocneria rubea,Ocneria_rubea,Ocneria rubea,1,species,1
valtonen_2018,Ocnogyna parasita,Ocnogyna_parasita,Ocnogyna parasita,1,species,1
valtonen_2018,Odice arcuinna,Odice_arcuinna,Odice arcuinna,1,species,1
valtonen_2018,Odonestis pruni,Odonestis_pruni,Odonestis pruni,1,species,1
valtonen_2018,Odontopera bidentata,Odontopera_bidentata,Odontopera bidentata,1,species,1
valtonen_2018,Oligia dubia,Oligia_dubia,Oligia dubia,1,species,1
valtonen_2018,Oligia latruncula,Oligia_latruncula,Oligia latruncula,1,species,1
valtonen_2018,Oligia strigilis,Oligia_strigilis,Oligia strigilis,1,species,1
valtonen_2018,Oligia versicolor,Oligia_versicolor,Oligia versicolor,1,species,1
valtonen_2018,Omphalophana antirrhinii,Omphalophana_antirrhinii,Omphalophana antirrhinii,1,species,1
valtonen_2018,Operophtera brumata,Operophtera_brumata,Operophtera brumata,1,species,1
valtonen_2018,Operophtera fagata,Operophtera_fagata,Operophtera fagata,1,species,1
valtonen_2018,Opigena polygona,Opigena_polygona,Opigena polygona,1,species,1
valtonen_2018,Opisthograptis luteolata,Opisthograptis_luteolata,Opisthograptis luteolata,1,species,1
valtonen_2018,Orbona fragariae,Orbona_fragariae,Orbona fragariae,1,species,1
valtonen_2018,Orectis proboscidata,Orectis_proboscidata,Orectis proboscidata,1,species,1
valtonen_2018,Orgyia antiqua,Orgyia_antiqua,Orgyia antiqua,1,species,1
valtonen_2018,Orgyia recens,Orgyia_recens,Orgyia recens,1,species,1
valtonen_2018,Orthonama vittata,Orthonama_vittata,Orthonama vittata,1,species,1
valtonen_2018,Orthosia cerasi,Orthosia_cerasi,Orthosia cerasi,1,species,1
valtonen_2018,Orthosia cruda,Orthosia_cruda,Orthosia cruda,1,species,1
valtonen_2018,Orthosia gothica,Orthosia_gothica,Orthosia gothica,1,species,1
valtonen_2018,Orthosia gracilis,Orthosia_gracilis,Orthosia gracilis,1,species,1
valtonen_2018,Orthosia incerta,Orthosia_incerta,Orthosia incerta,1,species,1
valtonen_2018,Orthosia miniosa,Orthosia_miniosa,Orthosia miniosa,1,species,1
valtonen_2018,Orthosia opima,Orthosia_opima,Orthosia opima,1,species,1
valtonen_2018,Orthosia populeti,Orthosia_populeti,Orthosia populeti,1,species,1
valtonen_2018,Ourapteryx sambucaria,Ourapteryx_sambucaria,Ourapteryx sambucaria,1,species,1
valtonen_2018,Oxicesta geographica,Oxicesta_geographica,Oxicesta geographica,1,species,1
valtonen_2018,Pabulatrix pabulatricula,Pabulatrix_pabulatricula,Pabulatrix pabulatricula,1,species,1
valtonen_2018,Pachetra sagittigera,Pachetra_sagittigera,Pachetra sagittigera,1,species,1
valtonen_2018,Paidia rica,Paidia_rica,Paidia rica,1,species,1
valtonen_2018,Panemeria tenebrata,Panemeria_tenebrata,Panemeria tenebrata,1,species,1
valtonen_2018,Panolis flammea,Panolis_flammea,Panolis flammea,1,species,1
valtonen_2018,Panthea coenobita,Panthea_coenobita,Panthea coenobita,1,species,1
valtonen_2018,Paraboarmia viertlii,Paraboarmia_viertlii,Paraboarmia viertlii,1,species,1
valtonen_2018,Paracolax tristalis,Paracolax_tristalis,Paracolax tristalis,1,species,1
valtonen_2018,Paradarisa consonaria,Paradarisa_consonaria,Paradarisa consonaria,1,species,1
valtonen_2018,Parascotia fuliginaria,Parascotia_fuliginaria,Parascotia fuliginaria,1,species,1
valtonen_2018,Parastichtis suspecta,Parastichtis_suspecta,Parastichtis suspecta,1,species,1
valtonen_2018,Parectropis similaria,Parectropis_similaria,Parectropis similaria,1,species,1
valtonen_2018,Pareulype berberata,Pareulype_berberata,Pareulype berberata,1,species,1
valtonen_2018,Pasiphila chloerata,Pasiphila_chloerata,Pasiphila chloerata,1,species,1
valtonen_2018,Pasiphila rectangulata,Pasiphila_rectangulata,Pasiphila rectangulata,1,species,1
valtonen_2018,Pechipogo strigilata,Pechipogo_strigilata,Pechipogo strigilata,1,species,1
valtonen_2018,Pelosia muscerda,Pelosia_muscerda,Pelosia muscerda,1,species,1
valtonen_2018,Pelosia obtusa,Pelosia_obtusa,Pelosia obtusa,1,species,1
valtonen_2018,Pelurga comitata,Pelurga_comitata,Pelurga comitata,1,species,1
valtonen_2018,Pennithera firmata,Pennithera_firmata,Pennithera firmata,1,species,1
valtonen_2018,Penthophera morio,Penthophera_morio,Penthophera morio,1,species,1
valtonen_2018,Perconia strigillaria,Perconia_strigillaria,Perconia strigillaria,1,species,1
valtonen_2018,Peribatodes rhomboidaria,Peribatodes_rhomboidaria,Peribatodes rhomboidaria,1,species,1
valtonen_2018,Peribatodes secundaria,Peribatodes_secundaria,Peribatodes secundaria,1,species,1
valtonen_2018,Peribatodes umbraria,Peribatodes_umbraria,Peribatodes umbraria,1,species,1
valtonen_2018,Peridea anceps,Peridea_anceps,Peridea anceps,1,species,1
valtonen_2018,Peridroma saucia,Peridroma_saucia,Peridroma saucia,1,species,1
valtonen_2018,Perigrapha i-cinctum,Perigrapha_i-cinctum,Perigrapha i-cinctum,1,species,1
valtonen_2018,Periphanes delphinii,Periphanes_delphinii,Periphanes delphinii,1,species,1
valtonen_2018,Perizoma affinitata,Perizoma_affinitata,Perizoma affinitata,1,species,1
valtonen_2018,Perizoma albulata,Perizoma_albulata,Perizoma albulata,1,species,1
valtonen_2018,Perizoma alchemillata,Perizoma_alchemillata,Perizoma alchemillata,1,species,1
valtonen_2018,Perizoma bifaciata,Perizoma_bifaciata,Perizoma bifaciata,1,species,1
valtonen_2018,Perizoma blandiata,Perizoma_blandiata,Perizoma blandiata,1,species,1
valtonen_2018,Perizoma flavofasciata,Perizoma_flavofasciata,Perizoma flavofasciata,1,species,1
valtonen_2018,Perizoma hydrata,Perizoma_hydrata,Perizoma hydrata,1,species,1
valtonen_2018,Perizoma lugdunaria,Perizoma_lugdunaria,Perizoma lugdunaria,1,species,1
valtonen_2018,Petrophora chlorosata,Petrophora_chlorosata,Petrophora chlorosata,1,species,1
valtonen_2018,Phaiogramma etruscaria,Phaiogramma_etruscaria,Phaiogramma etruscaria,1,species,1
valtonen_2018,Phalera bucephala,Phalera_bucephala,Phalera bucephala,1,species,1
valtonen_2018,Pheosia gnoma,Pheosia_gnoma,Pheosia gnoma,1,species,1
valtonen_2018,Pheosia tremula,Pheosia_tremula,Pheosia tremula,1,species,1
valtonen_2018,Phibalapteryx virgata,Phibalapteryx_virgata,Phibalapteryx virgata,1,species,1
valtonen_2018,Phigalia pilosaria,Phigalia_pilosaria,Phigalia pilosaria,1,species,1
valtonen_2018,Philereme transversata,Philereme_transversata,Philereme transversata,1,species,1
valtonen_2018,Philereme vetulata,Philereme_vetulata,Philereme vetulata,1,species,1
valtonen_2018,Phlogophora meticulosa,Phlogophora_meticulosa,Phlogophora meticulosa,1,species,1
valtonen_2018,Photedes captiuncula,Photedes_captiuncula,Photedes captiuncula,1,species,1
valtonen_2018,Photedes extrema,Photedes_extrema,Photedes extrema,1,species,1
valtonen_2018,Photedes fluxa,Photedes_fluxa,Photedes fluxa,1,species,1
valtonen_2018,Photedes minima,Photedes_minima,Photedes minima,1,species,1
valtonen_2018,Photedes morrisii,Photedes_morrisii,Photedes morrisii,1,species,1
valtonen_2018,Phragmataecia castaneae,Phragmataecia_castaneae,Phragmataecia castaneae,1,species,1
valtonen_2018,Phragmatiphila nexa,Phragmatiphila_nexa,Phragmatiphila nexa,1,species,1
valtonen_2018,Phragmatobia fuliginosa,Phragmatobia_fuliginosa,Phragmatobia fuliginosa,1,species,1
valtonen_2018,Phragmatobia luctifera,Phragmatobia_luctifera,Phragmatobia luctifera,1,species,1
valtonen_2018,Phyllodesma ilicifolia,Phyllodesma_ilicifolia,Phyllodesma ilicifolia,1,species,1
valtonen_2018,Phyllodesma tremulifolia,Phyllodesma_tremulifolia,Phyllodesma tremulifolia,1,species,1
valtonen_2018,Phytometra viridaria,Phytometra_viridaria,Phytometra viridaria,1,species,1
valtonen_2018,Plagodis dolabraria,Plagodis_dolabraria,Plagodis dolabraria,1,species,1
valtonen_2018,Plagodis pulveraria,Plagodis_pulveraria,Plagodis pulveraria,1,species,1
valtonen_2018,Plemyria rubiginata,Plemyria_rubiginata,Plemyria rubiginata,1,species,1
valtonen_2018,Plusia festucae,Plusia_festucae,Plusia festucae,1,species,1
valtonen_2018,Plusia putnami,Plusia_putnami,Plusia putnami,1,species,1
valtonen_2018,Poecilocampa populi,Poecilocampa_populi,Poecilocampa populi,1,species,1
valtonen_2018,Polia bombycina,Polia_bombycina,Polia bombycina,1,species,1
valtonen_2018,Polia nebulosa,Polia_nebulosa,Polia nebulosa,1,species,1
valtonen_2018,Polymixis polymita,Polymixis_polymita,Polymixis polymita,1,species,1
valtonen_2018,Polyphaenis sericata,Polyphaenis_sericata,Polyphaenis sericata,1,species,1
valtonen_2018,Polyploca ridens,Polyploca_ridens,Polyploca ridens,1,species,1
valtonen_2018,Polypogon gryphalis,Polypogon_gryphalis,Polypogon gryphalis,1,species,1
valtonen_2018,Polypogon tentacularia,Polypogon_tentacularia,Polypogon tentacularia,1,species,1
valtonen_2018,Proserpinus proserpina,Proserpinus_proserpina,Proserpinus proserpina,1,species,1
valtonen_2018,Protoschinia scutosa,Protoschinia_scutosa,Protoschinia scutosa,1,species,1
valtonen_2018,Pseudeustrotia candidula,Pseudeustrotia_candidula,Pseudeustrotia candidula,1,species,1
valtonen_2018,Pseudoips prasinana,Pseudoips_prasinana,Pseudoips prasinana,1,species,1
valtonen_2018,Pseudopanthera macularia,Pseudopanthera_macularia,Pseudopanthera macularia,1,species,1
valtonen_2018,Pseudoterpna pruinata,Pseudoterpna_pruinata,Pseudoterpna pruinata,1,species,1
valtonen_2018,Pterapherapteryx sexalata,Pterapherapteryx_sexalata,Pterapherapteryx sexalata,1,species,1
valtonen_2018,Pterostoma palpina,Pterostoma_palpina,Pterostoma palpina,1,species,1
valtonen_2018,Ptilodon capucina,Ptilodon_capucina,Ptilodon capucina,1,species,1
valtonen_2018,Ptilodon cucullina,Ptilodon_cucullina,Ptilodon cucullina,1,species,1
valtonen_2018,Ptilophora plumigera,Ptilophora_plumigera,Ptilophora plumigera,1,species,1
valtonen_2018,Pungeleria capreolaria,Pungeleria_capreolaria,Pungeleria capreolaria,1,species,1
valtonen_2018,Pyrrhia purpura,Pyrrhia_purpura,Pyrrhia purpura,1,species,1
valtonen_2018,Pyrrhia umbra,Pyrrhia_umbra,Pyrrhia umbra,1,species,1
valtonen_2018,Rheumaptera hastata,Rheumaptera_hastata,Rheumaptera hastata,1,species,1
valtonen_2018,Rhizedra lutosa,Rhizedra_lutosa,Rhizedra lutosa,1,species,1
valtonen_2018,Rhodometra sacraria,Rhodometra_sacraria,Rhodometra sacraria,1,species,1
valtonen_2018,Rhodostrophia vibicaria,Rhodostrophia_vibicaria,Rhodostrophia vibicaria,1,species,1
valtonen_2018,Rhyacia simulans,Rhyacia_simulans,Rhyacia simulans,1,species,1
valtonen_2018,Rhyparia purpurata,Rhyparia_purpurata,Rhyparia purpurata,1,species,1
valtonen_2018,Rivula sericealis,Rivula_sericealis,Rivula sericealis,1,species,1
valtonen_2018,Sabra harpagula,Sabra_harpagula,Sabra harpagula,1,species,1
valtonen_2018,Saragossa porosa,Saragossa_porosa,Saragossa porosa,1,species,1
valtonen_2018,Saturnia pavonia,Saturnia_pavonia,Saturnia pavonia,1,species,1
valtonen_2018,Saturnia pyri,Saturnia_pyri,Saturnia pyri,1,species,1
valtonen_2018,Saturnia spini,Saturnia_spini,Saturnia spini,1,species,1
valtonen_2018,Schrankia costaestrigalis,Schrankia_costaestrigalis,Schrankia costaestrigalis,1,species,1
valtonen_2018,Schrankia taenialis,Schrankia_taenialis,Schrankia taenialis,1,species,1
valtonen_2018,Scoliopteryx libatrix,Scoliopteryx_libatrix,Scoliopteryx libatrix,1,species,1
valtonen_2018,Scopula caricaria,Scopula_caricaria,Scopula caricaria,1,species,1
valtonen_2018,Scopula corrivalaria,Scopula_corrivalaria,Scopula corrivalaria,1,species,1
valtonen_2018,Scopula decorata,Scopula_decorata,Scopula decorata,1,species,1
valtonen_2018,Scopula flaccidaria,Scopula_flaccidaria,Scopula flaccidaria,1,species,1
valtonen_2018,Scopula floslactata,Scopula_floslactata,Scopula floslactata,1,species,1
valtonen_2018,Scopula immorata,Scopula_immorata,Scopula immorata,1,species,1
valtonen_2018,Scopula immutata,Scopula_immutata,Scopula immutata,1,species,1
valtonen_2018,Scopula incanata,Scopula_incanata,Scopula incanata,1,species,1
valtonen_2018,Scopula marginepunctata,Scopula_marginepunctata,Scopula marginepunctata,1,species,1
valtonen_2018,Scopula nigropunctata,Scopula_nigropunctata,Scopula nigropunctata,1,species,1
valtonen_2018,Scopula ornata,Scopula_ornata,Scopula ornata,1,species,1
valtonen_2018,Scopula rubiginata,Scopula_rubiginata,Scopula rubiginata,1,species,1
valtonen_2018,Scopula umbelaria,Scopula_umbelaria,Scopula umbelaria,1,species,1
valtonen_2018,Scopula virgulata,Scopula_virgulata,Scopula virgulata,1,species,1
valtonen_2018,Scotochrosta pulla,Scotochrosta_pulla,Scotochrosta pulla,1,species,1
valtonen_2018,Scotopteryx bipunctaria,Scotopteryx_bipunctaria,Scotopteryx bipunctaria,1,species,1
valtonen_2018,Scotopteryx chenopodiata,Scotopteryx_chenopodiata,Scotopteryx chenopodiata,1,species,1
valtonen_2018,Scotopteryx coarctaria,Scotopteryx_coarctaria,Scotopteryx coarctaria,1,species,1
valtonen_2018,Scotopteryx luridata,Scotopteryx_luridata,Scotopteryx luridata,1,species,1
valtonen_2018,Scotopteryx moeniata,Scotopteryx_moeniata,Scotopteryx moeniata,1,species,1
valtonen_2018,Scotopteryx mucronata,Scotopteryx_mucronata,Scotopteryx mucronata,1,species,1
valtonen_2018,Sedina buettneri,Sedina_buettneri,Sedina buettneri,1,species,1
valtonen_2018,Selenia dentaria,Selenia_dentaria,Selenia dentaria,1,species,1
valtonen_2018,Selenia lunularia,Selenia_lunularia,Selenia lunularia,1,species,1
valtonen_2018,Selenia tetralunaria,Selenia_tetralunaria,Selenia tetralunaria,1,species,1
valtonen_2018,Selidosema plumaria,Selidosema_plumaria,Selidosema plumaria,1,species,1
valtonen_2018,Senta flammea,Senta_flammea,Senta flammea,1,species,1
valtonen_2018,Setina irrorella,Setina_irrorella,Setina irrorella,1,species,1
valtonen_2018,Setina roscida,Setina_roscida,Setina roscida,1,species,1
valtonen_2018,Sideridis lampra,Sideridis_lampra,Sideridis lampra,1,species,1
valtonen_2018,Sideridis reticulata,Sideridis_reticulata,Sideridis reticulata,1,species,1
valtonen_2018,Sideridis rivularis,Sideridis_rivularis,Sideridis rivularis,1,species,1
valtonen_2018,Sideridis turbida,Sideridis_turbida,Sideridis turbida,1,species,1
valtonen_2018,Simplicia rectalis,Simplicia_rectalis,Simplicia rectalis,1,species,1
valtonen_2018,Simyra albovenosa,Simyra_albovenosa,Simyra albovenosa,1,species,1
valtonen_2018,Simyra nervosa,Simyra_nervosa,Simyra nervosa,1,species,1
valtonen_2018,Siona lineata,Siona_lineata,Siona lineata,1,species,1
valtonen_2018,Smerinthus ocellata,Smerinthus_ocellata,Smerinthus ocellata,1,species,1
valtonen_2018,Spaelotis ravida,Spaelotis_ravida,Spaelotis ravida,1,species,1
valtonen_2018,Spargania luctuata,Spargania_luctuata,Spargania luctuata,1,species,1
valtonen_2018,Spatalia argentina,Spatalia_argentina,Spatalia argentina,1,species,1
valtonen_2018,Sphinx ligustri,Sphinx_ligustri,Sphinx ligustri,1,species,1
valtonen_2018,Sphinx pinastri,Sphinx_pinastri,Sphinx pinastri,1,species,1
valtonen_2018,Spilosoma lubricipeda,Spilosoma_lubricipeda,Spilosoma lubricipeda,1,species,1
valtonen_2018,Spilosoma urticae,Spilosoma_urticae,Spilosoma urticae,1,species,1
valtonen_2018,Spodoptera exigua,Spodoptera_exigua,Spodoptera exigua,1,species,1
valtonen_2018,Staurophora celsia,Staurophora_celsia,Staurophora celsia,1,species,1
valtonen_2018,Stauropus fagi,Stauropus_fagi,Stauropus fagi,1,species,1
valtonen_2018,Stegania cararia,Stegania_cararia,Stegania cararia,1,species,1
valtonen_2018,Stegania dilectaria,Stegania_dilectaria,Stegania dilectaria,1,species,1
valtonen_2018,Subacronicta megacephala,Subacronicta_megacephala,Subacronicta megacephala,1,species,1
valtonen_2018,Synopsia sociaria,Synopsia_sociaria,Synopsia sociaria,1,species,1
valtonen_2018,Tephronia sepiaria,Tephronia_sepiaria,Tephronia sepiaria,1,species,1
valtonen_2018,Tethea ocularis,Tethea_ocularis,Tethea ocularis,1,species,1
valtonen_2018,Tethea or,Tethea_or,Tethea or,1,species,1
valtonen_2018,Tetheella fluctuosa,Tetheella_fluctuosa,Tetheella fluctuosa,1,species,1
valtonen_2018,Thalera fimbrialis,Thalera_fimbrialis,Thalera fimbrialis,1,species,1
valtonen_2018,Thalpophila matura,Thalpophila_matura,Thalpophila matura,1,species,1
valtonen_2018,Thaumetopoea processionea,Thaumetopoea_processionea,Thaumetopoea processionea,1,species,1
valtonen_2018,Thera juniperata,Thera_juniperata,Thera juniperata,1,species,1
valtonen_2018,Thera obeliscata,Thera_obeliscata,Thera obeliscata,1,species,1
valtonen_2018,Thera variata,Thera_variata,Thera variata,1,species,1
valtonen_2018,Thera vetustata,Thera_vetustata,Thera vetustata,1,species,1
valtonen_2018,Therapis flavicaria,Therapis_flavicaria,Therapis flavicaria,1,species,1
valtonen_2018,Theria rupicapraria,Theria_rupicapraria,Theria rupicapraria,1,species,1
valtonen_2018,Thetidia smaragdaria,Thetidia_smaragdaria,Thetidia smaragdaria,1,species,1
valtonen_2018,Tholera cespitis,Tholera_cespitis,Tholera cespitis,1,species,1
valtonen_2018,Tholera decimalis,Tholera_decimalis,Tholera decimalis,1,species,1
valtonen_2018,Thumatha senex,Thumatha_senex,Thumatha senex,1,species,1
valtonen_2018,Thyatira batis,Thyatira_batis,Thyatira batis,1,species,1
valtonen_2018,Tiliacea aurago,Tiliacea_aurago,Tiliacea aurago,1,species,1
valtonen_2018,Tiliacea citrago,Tiliacea_citrago,Tiliacea citrago,1,species,1
valtonen_2018,Tiliacea sulphurago,Tiliacea_sulphurago,Tiliacea sulphurago,1,species,1
valtonen_2018,Timandra comae,Timandra_comae,Timandra comae,1,species,1
valtonen_2018,Trachea atriplicis,Trachea_atriplicis,Trachea atriplicis,1,species,1
valtonen_2018,Trichiura crataegi,Trichiura_crataegi,Trichiura crataegi,1,species,1
valtonen_2018,Trichopteryx carpinata,Trichopteryx_carpinata,Trichopteryx carpinata,1,species,1
valtonen_2018,Trichopteryx polycommata,Trichopteryx_polycommata,Trichopteryx polycommata,1,species,1
valtonen_2018,Triphosa dubitata,Triphosa_dubitata,Triphosa dubitata,1,species,1
valtonen_2018,Trisateles emortualis,Trisateles_emortualis,Trisateles emortualis,1,species,1
valtonen_2018,Tyria jacobaeae,Tyria_jacobaeae,Tyria jacobaeae,1,species,1
valtonen_2018,Tyta luctuosa,Tyta_luctuosa,Tyta luctuosa,1,species,1
valtonen_2018,Valeria oleagina,Valeria_oleagina,Valeria oleagina,1,species,1
valtonen_2018,Venusia blomeri,Venusia_blomeri,Venusia blomeri,1,species,1
valtonen_2018,Watsonalla binaria,Watsonalla_binaria,Watsonalla binaria,1,species,1
valtonen_2018,Watsonalla cultraria,Watsonalla_cultraria,Watsonalla cultraria,1,species,1
valtonen_2018,Watsonarctia deserta,Watsonarctia_deserta,Watsonarctia deserta,1,species,1
valtonen_2018,Xanthia gilvago,Xanthia_gilvago,Xanthia gilvago,1,species,1
valtonen_2018,Xanthia ocellaris,Xanthia_ocellaris,Xanthia ocellaris,1,species,1
valtonen_2018,Xanthia ruticilla,Xanthia_ruticilla,Xanthia ruticilla,1,species,1
valtonen_2018,Xanthia togata,Xanthia_togata,Xanthia togata,1,species,1
