"park","plot","visit","genus_species","tag_no","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","dbh9","is_the_tree_dead"
"Kakadu","90","T5","Corymbia polysciada","19",15,"1",20,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","20",6,"3",7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","21",15,"1",15.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","22",18,"1",23.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","23",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","24",15,"2",12.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","25",20,"1",22.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","26",10,"1",13.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","27",8,"1",8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","28",15,"1",19.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","29",20,"1",23,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","30",8,"2",9.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","31",7,"4",6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","32",6,"1",9.5,7.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","33",10,"1",14.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","34",9,"4",9.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","35",10,"1",14.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","36",15,"1",22.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","37",8,"1",14.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","38",10,"1",12.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","39",10,"2",27.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Alstonia actinophylla","40",14,"3",28.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Ficus scobina","41",8,"2",17.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Planchonia careya","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Ficus scobina","43",8,"1",8,16.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Planchonia careya","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Planchonia careya","45",5.5,"3",6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polysciada","46",12,"1",29.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Planchonia careya","47",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Planchonia careya","48",10,"2",9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Ficus scobina","49",5,"3",9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Vitex glabrata","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Elaeocarpus arnhemicus","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Wrightia pubescens","52",12,"2",18.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Planchonia careya","53",5,"2",10.7,8.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Litsea glutinosa","54",6,"2",8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Acacia auriculiformis","55",12,"1",17.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Canarium australianum","56",12,"1",9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Mallotus philippensis","57",9,"1",10.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Planchonia careya","58",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Breynia cernua","59",5,"2",12.3,11.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Breynia cernua","70",6,"1",8.9,5.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Ficus scobina","71",3,"0",6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Ficus scobina","72",10,"0",7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Ficus scobina","73",8,"3",8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Canarium australianum","74",10,"1",7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Litsea glutinosa","75",12,"1",12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Corymbia polycarpa","76",6,"1",5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Erythrophleum chlorostachys","77",4,"2",5.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Acacia auriculiformis","78",6,"1",5.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Acacia auriculiformis","79",7,"1",5.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Acacia auriculiformis","80",10,"1",8.5,5.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Litsea glutinosa","81",6,"1",5.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Litsea glutinosa","82",6,"1",5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Litsea glutinosa","83",6,"1",5.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Acacia auriculiformis","84",10,"1",9.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","90","T5","Canarium australianum","85",5,"1",5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","1",7,"1",8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Erythrophleum chlorostachys","2",7,"2",8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","3",15,"1",33,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","4",10,"2",16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","5",14,"1",21,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Corymbia porrecta","6",8,"1",14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Corymbia porrecta","7",8,"2",18,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","8",15,"1",25,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Alphitonia excelsa","9",6,"2",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Corymbia porrecta","10",7,"3",19,23,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Acacia difficilis","11",8,"2",7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Acacia difficilis","12",7,"1",5.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","13",15,"1",13.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Erythrophleum chlorostachys","14",8,"2",8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Denhamia obscura","15",8,"2",15,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Xanthostemon paradoxus","16",6,"2",6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Terminalia ferdinandiana","17",6,"1",10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","18",12,"1",12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Terminalia ferdinandiana","19",4,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","20",16,"1",30.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","21",12,"1",18,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Corymbia porrecta","22",4,"2",5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T1","Eucalyptus tetrodonta","23",10,"2",8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","1",7.5,"1",7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Erythrophleum chlorostachys","2",7,"2",8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","3",18,"1",34.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","4",10,"2",17.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","5",14,"1",26.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Corymbia porrecta","6",8,"2",13.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Corymbia porrecta","7",8,"3",18.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","8",13,"1",13.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Alphitonia excelsa","9",6,"3",6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Corymbia porrecta","10",7,"3",21.4,19.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Acacia difficilis","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T2","Acacia difficilis","12",8,"2",8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","13",16,"1",14.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Erythrophleum chlorostachys","14",14,"2",10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Denhamia obscura","15",13,"1",16.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Xanthostemon paradoxus","16",6.5,"2",7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Terminalia ferdinandiana","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T2","Eucalyptus tetrodonta","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T2","Terminalia ferdinandiana","19",5,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","20",16,"1",31.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","21",16,"1",19.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Corymbia porrecta","22",4.5,"2",5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus tetrodonta","23",10,"1",9.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Acacia difficilis","24",5,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Terminalia ferdinandiana","25",5,"1",5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Acacia difficilis","26",6,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Acacia difficilis","27",6,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Eucalyptus miniata","28",7.5,"1",7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Acacia oncinocarpa","29",5,"1",5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Acacia oncinocarpa","31",6,"1",5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T2","Acacia difficilis","32",5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus tetrodonta","1",9.5,"1",7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Erythrophleum chlorostachys","2",8.5,"2",8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus tetrodonta","3",18.5,"1",35.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus tetrodonta","4",13.5,"1",17.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus tetrodonta","5",14.5,"1",28.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Corymbia porrecta","6",8.5,"1",13.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Corymbia porrecta","7",9,"1",17.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus tetrodonta","8",18.5,"1",25.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Alphitonia excelsa","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Corymbia porrecta","10",7,"2",19.6,20.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Acacia difficilis","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Eucalyptus tetrodonta","13",17.5,NA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Erythrophleum chlorostachys","14",10.5,"1",10.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Denhamia obscura","15",14,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Xanthostemon paradoxus","16",8,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Terminalia ferdinandiana","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Eucalyptus tetrodonta","18",12.5,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Terminalia ferdinandiana","19",5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus tetrodonta","20",13.5,"1",32.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus tetrodonta","21",12.5,"1",19.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Corymbia porrecta","22",5.5,"2",5.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus tetrodonta","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Acacia difficilis","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Terminalia ferdinandiana","25",6,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","26",11.5,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","27",6.5,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Eucalyptus miniata","28",11,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia oncinocarpa","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Acacia difficilis","30",12.5,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia oncinocarpa","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T3","Acacia difficilis","32",10,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","33",12.5,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","34",7,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","35",6.5,"1",5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","36",9.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","37",12.5,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","38",10.5,"1",5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","39",8,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","40",8.5,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","41",10,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Petalostigma pubescens","42",5.5,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","43",10,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","44",8.5,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","45",9,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","46",9,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","47",8.5,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","48",10,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","49",9,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","50",10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","51",11.5,"1",10.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","52",7,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","53",10,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","54",8,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","55",11,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","56",9,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","57",7.5,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","58",9,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","59",10,"1",8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","60",11,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","61",5,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","62",4,"1",6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","63",10,"1",9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Erythrophleum chlorostachys","64",6.5,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","65",10,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","66",9,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","67",6.5,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","68",8,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","69",10,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","70",12.5,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","71",10.5,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","72",11.5,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","73",11,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","74",10.5,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","75",NA,"1",5.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","76",NA,"1",7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","77",NA,"2",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Acacia difficilis","78",NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T3","Terminalia ferdinandiana","80",4.5,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Eucalyptus tetrodonta","3",18.5,"3",38.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Eucalyptus tetrodonta","4",14.5,"3",19.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Eucalyptus tetrodonta","5",22.5,"1",31.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Corymbia porrecta","6",6.5,"3",15.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Corymbia porrecta","7",7.5,"5",15.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","92","T5","Eucalyptus tetrodonta","8",16.5,"2",26.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Eucalyptus tetrodonta","13",18,"1",16.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Erythrophleum chlorostachys","14",11.5,"3",13.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Xanthostemon paradoxus","16",9,"1",8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Eucalyptus tetrodonta","18",12.5,"2",14.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Terminalia ferdinandiana","19",5,"1",8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Eucalyptus miniata","28",10.5,"1",12.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","92","T5","Vitex glabrata","81",5.5,"3",10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Corymbia kombolgiensis","1",4,"1",5.8,5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Corymbia kombolgiensis","2",4.5,"1",6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Terminalia carpentariae","3",4,"1",6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Acacia lamprocarpa","4",9,"2",18.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Terminalia carpentariae","5",9,"1",19,13.5,18.5,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Terminalia carpentariae","6",8,"1",16.2,14.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Croton byrnesii","7",4,"2",5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Gardenia fucata","8",8,"2",18,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T1","Sersalisia sericea","9",6,"3",17.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T2","Corymbia kombolgiensis","1",4,"1",6.1,6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T2","Corymbia kombolgiensis","2",4.5,"1",6.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","93","T2","Terminalia carpentariae","3",4,"1",9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T2","Acacia lamprocarpa","4",9,"2",18.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T2","Terminalia carpentariae","5",9,"1",20.5,14.6,19.7,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T2","Terminalia carpentariae","6",8,"1",16.2,14.3,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","93","T2","Croton byrnesii","7",4,"2",5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","93","T2","Gardenia fucata","8",9,"2",18.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
