"park","plot","visit","genus_species","count_less_than_50cm","count_50cm-2m","count_greater_than_2m"
"Kakadu","79","T5","Acacia difficilis",NA,"1","5"
"Kakadu","79","T5","Buchanania obovata","1",NA,NA
"Kakadu","79","T5","Erythrophleum chlorostachys",NA,NA,NA
"Kakadu","79","T5","Hydriastele ramsayi","12",NA,NA
"Kakadu","79","T5","Livistona humilis",NA,"2",NA
"Kakadu","79","T5","Melaleuca nervosa","81","5","1"
"Kakadu","79","T5","Owenia vernicosa",NA,"1",NA
"Kakadu","79","T5","Pandanus spiralis","1","2",NA
"Kakadu","79","T5","Persoonia falcata","2",NA,NA
"Kakadu","79","T5","Syzygium eucalyptoides subsp. bleeseri","1","1",NA
"Kakadu","80","T1","Acacia lamprocarpa","0","1","0"
"Kakadu","80","T1","Breynia cernua","2","14","2"
"Kakadu","80","T1","Carallia brachiata","0","8","0"
"Kakadu","80","T1","Carpentaria acuminata","6","3","0"
"Kakadu","80","T1","Dampiera conospermoides","1","4","0"
"Kakadu","80","T1","Flueggea virosa","0","1","0"
"Kakadu","80","T1","Gmelina schlechteri","0","1","0"
"Kakadu","80","T1","Homalanthus novo-guineensis","0","0","1"
"Kakadu","80","T1","Horsfieldia australiana","5","1","0"
"Kakadu","80","T1","Livistona benthamii","59","0","0"
"Kakadu","80","T1","Maranthes corymbosa","1","0","0"
"Kakadu","80","T1","Monoon australe","4","9","0"
"Kakadu","80","T1","Morinda citrifolia","0","1","0"
"Kakadu","80","T1","Myristica insipida","0","0","1"
"Kakadu","80","T1","Psychotria nesophila","2","0","0"
"Kakadu","80","T1","Sterculia holtzei","1","0","0"
"Kakadu","80","T1","Syzygium nervosum","100","5","2"
"Kakadu","80","T1","Tarenna dallachiana","0","1","2"
"Kakadu","80","T1","Terminalia microcarpa","10","14","0"
"Kakadu","80","T1","Vavaea amicorum","0","5","0"
"Kakadu","80","T2","Breynia cernua","3","6","5"
"Kakadu","80","T2","Buchanania arborescens","2","0","0"
"Kakadu","80","T2","Carallia brachiata","0","5","2"
"Kakadu","80","T2","Carpentaria acuminata","1","3","2"
"Kakadu","80","T2","Flueggea virosa","1","0","0"
"Kakadu","80","T2","Livistona benthamii","19","3","0"
"Kakadu","80","T2","Melicope elleryana","4","0","0"
"Kakadu","80","T2","Murraya paniculata","12","0","0"
"Kakadu","80","T2","Myristica insipida","1","2","5"
"Kakadu","80","T2","Psychotria nesophila","1","2","0"
"Kakadu","80","T2","Strychnos lucida","4","5","2"
"Kakadu","80","T2","Syzygium nervosum","206","6","0"
"Kakadu","80","T2","Tarenna dallachiana","0","0","2"
"Kakadu","80","T2","Terminalia microcarpa","6","6","9"
"Kakadu","80","T2","Vavaea amicorum","0","0","3"
"Kakadu","80","T2","Vavaea amicorum","15","1","0"
"Kakadu","80","T3","Breynia cernua","10","7","19"
"Kakadu","80","T3","Buchanania arborescens","1","0","0"
"Kakadu","80","T3","Calophyllum sil","0","2","0"
"Kakadu","80","T3","Carallia brachiata","0","3","3"
"Kakadu","80","T3","Carpentaria acuminata","4","2","0"
"Kakadu","80","T3","Diospyros compacta","2","3","2"
"Kakadu","80","T3","Gmelina schlechteri","1","3","0"
"Kakadu","80","T3","Gymnanthera oblonga","1","2","0"
"Kakadu","80","T3","Horsfieldia australiana","8","13","4"
"Kakadu","80","T3","Leea novoguineensis","3","0","0"
"Kakadu","80","T3","Livistona benthamii","22","3","6"
"Kakadu","80","T3","Melicope elleryana","3","0","0"
"Kakadu","80","T3","Micromelum minutum","32","10","0"
"Kakadu","80","T3","Miliusa traceyi","1","0","2"
"Kakadu","80","T3","Monoon australe","4","13","9"
"Kakadu","80","T3","Myristica insipida","0","0","11"
"Kakadu","80","T3","Nauclea orientalis","0","1","0"
"Kakadu","80","T3","Pachygone ovata","1","14","2"
"Kakadu","80","T3","Psychotria nesophila","4","0","0"
"Kakadu","80","T3","Schefflera actinophylla","1","13","4"
"Kakadu","80","T3","Sterculia holtzei","2","0","0"
"Kakadu","80","T3","Strychnos lucida","21","12","2"
"Kakadu","80","T3","Syzygium nervosum","47","38","2"
"Kakadu","80","T3","Tarenna dallachiana","0","1","0"
"Kakadu","80","T3","Terminalia microcarpa","14","20","15"
"Kakadu","80","T3","Vavaea amicorum","100","12","10"
"Kakadu","81","T1","Grevillea pteridifolia","0","0","1"
"Kakadu","81","T1","Melaleuca nervosa","140","1","1"
"Kakadu","81","T1","Pandanus spiralis","0","13","0"
"Kakadu","81","T1","Petalostigma pubescens","1","0","0"
"Kakadu","81","T1","Planchonia careya","0","1","0"
"Kakadu","81","T1","Verticordia cunninghamii","7","0","1"
"Kakadu","81","T1","Wrightia saligna","1","0","0"
"Kakadu","81","T2","Calytrix exstipulata","5","0","0"
"Kakadu","81","T2","Melaleuca nervosa","74","0","0"
"Kakadu","81","T2","Melaleuca viridiflora","74","6","2"
"Kakadu","81","T2","Pandanus spiralis","7","7","0"
"Kakadu","81","T2","Syzygium eucalyptoides","6","0","0"
"Kakadu","81","T2","Wrightia saligna","0","4","0"
"Kakadu","81","T3","Grevillea pteridifolia","1","11","1"
"Kakadu","81","T3","Melaleuca nervosa","53","0","0"
"Kakadu","81","T3","Melaleuca viridiflora","115","21","6"
"Kakadu","81","T3","Pandanus spiralis","0","2","0"
"Kakadu","81","T3","Syzygium eucalyptoides","6","2","1"
"Kakadu","81","T3","Verticordia cunninghamii","6","0","0"
"Kakadu","81","T3","Wrightia saligna","1","1","0"
"Kakadu","81","T5","Grevillea pteridifolia","18","1","5"
"Kakadu","81","T5","Melaleuca nervosa","67","1",NA
"Kakadu","81","T5","Melaleuca viridiflora","54","37","19"
"Kakadu","81","T5","Pandanus spiralis","2","2",NA
"Kakadu","81","T5","Syzygium eucalyptoides",NA,NA,NA
"Kakadu","81","T5","Verticordia cunninghamii","3","1","1"
"Kakadu","81","T5","Wrightia saligna",NA,"2",NA
"Kakadu","82","T1","Acacia lamprocarpa","1","0","0"
"Kakadu","82","T1","Alphitonia excelsa","0","1","0"
"Kakadu","82","T1","Brachychiton diversifolius","1","0","0"
"Kakadu","82","T1","Brachychiton megaphyllus","1","0","0"
"Kakadu","82","T1","Buchanania obovata","6","2","0"
"Kakadu","82","T1","Corymbia porrecta","2","2","0"
"Kakadu","82","T1","Erythrophleum chlorostachys","6","0","0"
"Kakadu","82","T1","Eucalyptus miniata","4","1","0"
"Kakadu","82","T1","Eucalyptus tetrodonta","1","4","0"
"Kakadu","82","T1","Grevillea heliosperma","0","2","0"
"Kakadu","82","T1","Livistona humilis","3","4","0"
"Kakadu","82","T1","Livistona inermis","16","4","5"
"Kakadu","82","T1","Livistona inermis","3","0","0"
"Kakadu","82","T1","Pandanus spiralis","0","1","0"
"Kakadu","82","T1","Persoonia falcata","4","3","0"
"Kakadu","82","T1","Petalostigma quadriloculare","7","6","0"
"Kakadu","82","T1","Planchonella arnhemica","7","2","0"
"Kakadu","82","T1","Planchonia careya","7","16","0"
"Kakadu","82","T1","Syzygium eucalyptoides subsp. eucalyptoides","6","0","0"
"Kakadu","82","T1","Terminalia ferdinandiana","2","1","0"
"Kakadu","82","T1","Waltheria indica","1","0","0"
"Kakadu","82","T2","Acacia lamprocarpa","0","0","2"
"Kakadu","82","T2","Alphitonia excelsa","0","1","0"
"Kakadu","82","T2","Buchanania obovata","4","0","1"
"Kakadu","82","T2","Eucalyptus miniata","8","0","0"
"Kakadu","82","T2","Eucalyptus tetrodonta","1","0","0"
"Kakadu","82","T2","Grevillea heliosperma","0","1","2"
"Kakadu","82","T2","Livistona inermis","10","31","0"
"Kakadu","82","T2","Persoonia falcata","1","0","1"
"Kakadu","82","T2","Petalostigma quadriloculare","4","1","0"
"Kakadu","82","T2","Planchonella arnhemica","7","2","0"
"Kakadu","82","T2","Planchonia careya","12","0","0"
"Kakadu","82","T2","Terminalia ferdinandiana","1","1","0"
"Kakadu","82","T2","Waltheria indica","4","0","0"
"Kakadu","82","T3","Acacia lamprocarpa","2","4","0"
"Kakadu","82","T3","Alphitonia excelsa","0","1","0"
"Kakadu","82","T3","Brachychiton diversifolius","3","8","0"
"Kakadu","82","T3","Brachychiton megaphyllus","1","3","0"
"Kakadu","82","T3","Buchanania obovata","5","16","0"
"Kakadu","82","T3","Corymbia porrecta","2","4","0"
"Kakadu","82","T3","Denhamia obscura","0","1","0"
"Kakadu","82","T3","Erythrophleum chlorostachys","8","1","0"
"Kakadu","82","T3","Eucalyptus miniata","2","2","0"
"Kakadu","82","T3","Eucalyptus tetrodonta","2","2","0"
"Kakadu","82","T3","Gardenia megasperma","0","1","0"
"Kakadu","82","T3","Grevillea heliosperma","3","1","0"
"Kakadu","82","T3","Hibbertia brownii","3","0","0"
"Kakadu","82","T3","Livistona humilis","0","22","3"
"Kakadu","82","T3","Livistona inermis","14","33","4"
"Kakadu","82","T3","Pandanus spiralis","0","4","0"
"Kakadu","82","T3","Persoonia falcata","1","4","3"
"Kakadu","82","T3","Petalostigma quadriloculare","13","12","0"
"Kakadu","82","T3","Planchonella arnhemica","7","9","0"
"Kakadu","82","T3","Planchonia careya","6","15","0"
"Kakadu","82","T3","Syzygium eucalyptoides","9","2","0"
"Kakadu","82","T3","Terminalia ferdinandiana","1","7","0"
"Kakadu","82","T3","Waltheria indica","0","4","0"
"Kakadu","82","T3","Xanthostemon paradoxus","3","1","0"
"Kakadu","82","T5","Acacia lamprocarpa","1","3",NA
"Kakadu","82","T5","Alphitonia excelsa",NA,NA,NA
"Kakadu","82","T5","Brachychiton diversifolius","6",NA,NA
"Kakadu","82","T5","Brachychiton megaphyllus","1","2",NA
"Kakadu","82","T5","Buchanania obovata",NA,"6",NA
"Kakadu","82","T5","Corymbia porrecta","1",NA,NA
"Kakadu","82","T5","Denhamia obscura",NA,"1",NA
"Kakadu","82","T5","Erythrophleum chlorostachys","6","2",NA
"Kakadu","82","T5","Eucalyptus miniata","4",NA,"1"
"Kakadu","82","T5","Eucalyptus tetrodonta",NA,"3","1"
"Kakadu","82","T5","Gardenia megasperma",NA,NA,"1"
"Kakadu","82","T5","Grevillea heliosperma",NA,"1",NA
"Kakadu","82","T5","Hibbertia brownii",NA,NA,NA
"Kakadu","82","T5","Hibbertia sp.","9",NA,NA
"Kakadu","82","T5","Larsenaikia suffruticosa","3",NA,NA
"Kakadu","82","T5","Livistona humilis",NA,"12",NA
"Kakadu","82","T5","Livistona inermis","5","26",NA
"Kakadu","82","T5","Pandanus spiralis",NA,"1",NA
"Kakadu","82","T5","Persoonia falcata","3","2","1"
"Kakadu","82","T5","Petalostigma quadriloculare","13","6",NA
"Kakadu","82","T5","Planchonella arnhemica",NA,NA,NA
"Kakadu","82","T5","Planchonia careya","6","3",NA
"Kakadu","82","T5","Syzygium eucalyptoides","2",NA,NA
"Kakadu","82","T5","Terminalia ferdinandiana","8","2","1"
"Kakadu","82","T5","Waltheria indica",NA,NA,NA
"Kakadu","82","T5","Xanthostemon paradoxus",NA,NA,NA
"Kakadu","84","T1","Acacia auriculiformis","0","9","0"
"Kakadu","84","T1","Alphitonia excelsa","1","0","0"
"Kakadu","84","T1","Antidesma ghesaembilla","3","42","0"
"Kakadu","84","T1","Canarium australianum","0","1","0"
"Kakadu","84","T1","Carpentaria acuminata","1","0","0"
"Kakadu","84","T1","Corymbia polysciada","0","8","6"
"Kakadu","84","T1","Croton arnhemicus","0","7","0"
"Kakadu","84","T1","Erythrophleum chlorostachys","5","6","1"
"Kakadu","84","T1","Eucalyptus tetrodonta","0","3","0"
"Kakadu","84","T1","Flueggea virosa","1","0","0"
"Kakadu","84","T1","Gardenia megasperma","1","0","0"
"Kakadu","84","T1","Livistona humilis","1","0","0"
"Kakadu","84","T1","Pandanus spiralis","12","1","7"
"Kakadu","84","T1","Persoonia falcata","2","0","0"
"Kakadu","84","T1","Planchonella arnhemica","0","0","1"
"Kakadu","84","T1","Planchonia careya","0","4","0"
"Kakadu","84","T1","Strychnos lucida","1","0","0"
"Kakadu","84","T1","Syzygium suborbiculare","0","6","1"
"Kakadu","84","T1","Terminalia ferdinandiana","2","41","2"
"Kakadu","84","T2","Acacia auriculiformis","0","0","3"
"Kakadu","84","T2","Acacia lamprocarpa","0","1","2"
"Kakadu","84","T2","Alphitonia excelsa","0","1","0"
"Kakadu","84","T2","Antidesma ghesaembilla","12","22","3"
"Kakadu","84","T2","Breynia cernua","0","1","0"
"Kakadu","84","T2","Buchanania obovata","0","1","0"
"Kakadu","84","T2","Carpentaria acuminata","1","0","0"
"Kakadu","84","T2","Corymbia confertiflora","0","2","2"
"Kakadu","84","T2","Corymbia polysciada","0","1","5"
"Kakadu","84","T2","Croton arnhemicus","3","2","1"
"Kakadu","84","T2","Cupaniopsis anacardioides","1","1","0"
"Kakadu","84","T2","Erythrophleum chlorostachys","18","3","3"
"Kakadu","84","T2","Flueggea virosa","0","1","0"
"Kakadu","84","T2","Gardenia megasperma","0","1","0"
"Kakadu","84","T2","Pandanus spiralis","4","17","0"
"Kakadu","84","T2","Persoonia falcata","0","1","0"
"Kakadu","84","T2","Planchonia careya","0","1","2"
"Kakadu","84","T2","Strychnos lucida","2","0","0"
"Kakadu","84","T2","Syzygium suborbiculare","1","2","3"
"Kakadu","84","T2","Terminalia ferdinandiana","4","25","11"
"Kakadu","84","T3","Acacia auriculiformis","0","1","3"
"Kakadu","84","T3","Alphitonia excelsa","0","4","1"
"Kakadu","84","T3","Antidesma ghesaembilla","5","8","5"
"Kakadu","84","T3","Breynia cernua","0","3","1"
"Kakadu","84","T3","Buchanania obovata","1","2","0"
"Kakadu","84","T3","Canarium australianum","0","0","1"
"Kakadu","84","T3","Carallia brachiata","1","1","0"
"Kakadu","84","T3","Carpentaria acuminata","1","0","0"
"Kakadu","84","T3","Corymbia polysciada","0","2","4"
"Kakadu","84","T3","Croton arnhemicus","1","4","1"
"Kakadu","84","T3","Cupaniopsis anacardioides","0","1","0"
"Kakadu","84","T3","Erythrophleum chlorostachys","4","2","0"
"Kakadu","84","T3","Exocarpos latifolius","0","2","2"
"Kakadu","84","T3","Flueggea virosa","0","1","0"
"Kakadu","84","T3","Gardenia megasperma","1","1","0"
"Kakadu","84","T3","Grewia retusifolia","0","1","0"
"Kakadu","84","T3","Lophostemon lactifluus","0","1","0"
"Kakadu","84","T3","Opilia amentacea","3","1","1"
"Kakadu","84","T3","Pandanus spiralis","5","25","0"
"Kakadu","84","T3","Persoonia falcata","0","1","0"
"Kakadu","84","T3","Planchonella arnhemica","1","0","0"
"Kakadu","84","T3","Planchonia careya","0","4","2"
"Kakadu","84","T3","Strychnos lucida","1","5","0"
"Kakadu","84","T3","Syzygium suborbiculare","0","12","4"
"Kakadu","84","T3","Terminalia ferdinandiana","1","31","5"
"Kakadu","84","T3","Vitex glabrata","0","1","0"
"Kakadu","84","T5","Acacia auriculiformis","1","5","4"
"Kakadu","84","T5","Alphitonia excelsa",NA,"7","10"
"Kakadu","84","T5","Antidesma ghesaembilla","9","13","2"
"Kakadu","84","T5","Breynia cernua","1","2","1"
"Kakadu","84","T5","Buchanania obovata","1",NA,"1"
"Kakadu","84","T5","Canarium australianum",NA,NA,"1"
"Kakadu","84","T5","Carallia brachiata",NA,NA,NA
"Kakadu","84","T5","Carpentaria acuminata",NA,NA,NA
"Kakadu","84","T5","Corymbia polysciada",NA,"3","2"
"Kakadu","84","T5","Croton arnhemicus","1","2",NA
"Kakadu","84","T5","Cupaniopsis anacardioides","1","1","1"
"Kakadu","84","T5","Erythrophleum chlorostachys","1","2","2"
"Kakadu","84","T5","Eucalyptus tetrodonta",NA,"1",NA
"Kakadu","84","T5","Exocarpos latifolius",NA,NA,"3"
"Kakadu","84","T5","Flueggea virosa",NA,NA,NA
"Kakadu","84","T5","Gardenia megasperma",NA,NA,NA
"Kakadu","84","T5","Grewia retusifolia",NA,NA,NA
"Kakadu","84","T5","Lophostemon lactifluus",NA,NA,NA
"Kakadu","84","T5","Opilia amentacea","1","1",NA
"Kakadu","84","T5","Pandanus spiralis","2","16",NA
"Kakadu","84","T5","Pavetta brownii",NA,NA,"3"
"Kakadu","84","T5","Persoonia falcata",NA,NA,"1"
"Kakadu","84","T5","Planchonella arnhemica",NA,"1",NA
"Kakadu","84","T5","Planchonia careya","1",NA,NA
"Kakadu","84","T5","Smilax australis",NA,"1","5"
"Kakadu","84","T5","Sterculia quadrifida",NA,"1",NA
"Kakadu","84","T5","Strychnos lucida","1","4",NA
"Kakadu","84","T5","Syzygium suborbiculare","2",NA,"3"
"Kakadu","84","T5","Terminalia ferdinandiana","3","11","8"
"Kakadu","84","T5","Vitex glabrata",NA,"2",NA
"Kakadu","85","T1","Breynia cernua","0","2","0"
"Kakadu","85","T1","Diospyros calycantha","0","0","3"
"Kakadu","85","T1","Ficus scobina","2","3","0"
"Kakadu","85","T1","Terminalia ferdinandiana","0","0","1"
"Kakadu","85","T2","Breynia cernua","0","1","0"
"Kakadu","85","T2","Cupaniopsis anacardioides","1","0","0"
"Kakadu","85","T2","Diospyros calycantha","0","0","1"
"Kakadu","85","T2","Ficus scobina","0","2","0"
"Kakadu","85","T3","Acacia auriculiformis","1","0","0"
"Kakadu","85","T3","Breynia cernua","0","2","0"
"Kakadu","85","T3","Buchanania arborescens","0","1","0"
"Kakadu","85","T3","Cupaniopsis anacardioides","3","0","0"
"Kakadu","85","T3","Diospyros calycantha","0","2","0"
"Kakadu","86","T1","Alphitonia excelsa","25","65","0"
"Kakadu","86","T1","Brachychiton megaphyllus","1","1","0"
"Kakadu","86","T1","Breynia cernua","39","0","0"
"Kakadu","86","T1","Buchanania obovata","3","5","0"
"Kakadu","86","T1","Clerodendrum floribundum","1","1","0"
"Kakadu","86","T1","Croton arnhemicus","0","6","0"
"Kakadu","86","T1","Dodonaea hispidula","3","19","0"
"Kakadu","86","T1","Erythrophleum chlorostachys","45","18","0"
"Kakadu","86","T1","Eucalyptus miniata","3","0","0"
"Kakadu","86","T1","Ficus aculeata","0","3","0"
"Kakadu","86","T1","Grewia retusifolia","22","105","0"
"Kakadu","86","T1","Jasminum molle","6","0","0"
"Kakadu","86","T1","Petalostigma pubescens","0","8","0"
"Kakadu","86","T1","Planchonia careya","5","4","0"
"Kakadu","86","T1","Premna acuminata","30","31","0"
"Kakadu","86","T1","Waltheria indica","2","0","0"
"Kakadu","86","T2","Alphitonia excelsa","54","32","0"
"Kakadu","86","T2","Brachychiton diversifolius","0","0","1"
"Kakadu","86","T2","Brachychiton megaphyllus","1","0","0"
"Kakadu","86","T2","Breynia cernua","25","43","0"
"Kakadu","86","T2","Buchanania obovata","0","5","0"
"Kakadu","86","T2","Clerodendrum floribundum","1","0","0"
"Kakadu","86","T2","Croton arnhemicus","2","0","0"
"Kakadu","86","T2","Dodonaea hispidula","2","1","0"
"Kakadu","86","T2","Erythrophleum chlorostachys","10","2","0"
"Kakadu","86","T2","Eucalyptus miniata","2","0","0"
"Kakadu","86","T2","Ficus aculeata","0","1","0"
"Kakadu","86","T2","Grewia retusifolia","10","6","0"
"Kakadu","86","T2","Jasminum molle","3","0","0"
"Kakadu","86","T2","Petalostigma pubescens","0","5","1"
"Kakadu","86","T2","Planchonia careya","1","0","0"
"Kakadu","86","T2","Premna acuminata","22","27","0"
"Kakadu","86","T3","Alphitonia excelsa","0","1","6"
"Kakadu","86","T3","Brachychiton diversifolius","0","0","1"
"Kakadu","86","T3","Brachychiton megaphyllus","0","8","0"
"Kakadu","86","T3","Buchanania obovata","0","12","4"
"Kakadu","86","T3","Dodonaea hispidula","0","4","0"
"Kakadu","86","T3","Erythrophleum chlorostachys","2","27","1"
"Kakadu","86","T3","Eucalyptus miniata","0","1","0"
"Kakadu","86","T3","Ficus aculeata","0","1","0"
"Kakadu","86","T3","Grewia retusifolia","0","17","0"
"Kakadu","86","T3","Jasminum molle","2","0","0"
"Kakadu","86","T3","Petalostigma pubescens","0","2","1"
"Kakadu","86","T3","Planchonia careya","0","3","0"
"Kakadu","86","T3","Premna acuminata","0","4","0"
"Kakadu","86","T3","Waltheria indica","1","0","0"
"Kakadu","86","T5","Alphitonia excelsa","9","19",NA
"Kakadu","86","T5","Brachychiton diversifolius",NA,"1",NA
"Kakadu","86","T5","Brachychiton megaphyllus",NA,"1",NA
"Kakadu","86","T5","Breynia cernua",NA,NA,NA
"Kakadu","86","T5","Buchanania obovata",NA,"6",NA
"Kakadu","86","T5","Clerodendrum floribundum","1",NA,NA
"Kakadu","86","T5","Corymbia porrecta","1",NA,NA
"Kakadu","86","T5","Croton arnhemicus","1","2",NA
"Kakadu","86","T5","Dodonaea hispidula","8","4",NA
"Kakadu","86","T5","Erythrophleum chlorostachys","8","11",NA
"Kakadu","86","T5","Eucalyptus miniata",NA,"4",NA
"Kakadu","86","T5","Ficus aculeata",NA,"1",NA
"Kakadu","86","T5","Grewia retusifolia","4","7",NA
"Kakadu","86","T5","Jasminum molle",NA,"3",NA
"Kakadu","86","T5","Petalostigma pubescens",NA,"5",NA
"Kakadu","86","T5","Planchonella arnhemica",NA,"1",NA
"Kakadu","86","T5","Planchonia careya",NA,"3",NA
"Kakadu","86","T5","Premna acuminata","2",NA,NA
"Kakadu","86","T5","Waltheria indica","1","5",NA
"Kakadu","87","T1","Aidia racemosa","1","0","1"
"Kakadu","87","T1","Canarium australianum","1","0","0"
"Kakadu","87","T1","Celtis australiensis","1","0","0"
"Kakadu","87","T1","Cupaniopsis anacardioides","0","3","0"
"Kakadu","87","T1","Glycosmis trifoliata","3","6","2"
"Kakadu","87","T1","Hibiscus meraukensis","4","0","0"
"Kakadu","87","T1","Litsea glutinosa","0","0","5"
"Kakadu","87","T1","Miliusa traceyi","0","3","0"
"Kakadu","87","T1","Premna acuminata","1","0","0"
"Kakadu","87","T1","Sterculia quadrifida","0","1","0"
"Kakadu","87","T1","Strychnos lucida","3","3","0"
"Kakadu","87","T1","Terminalia microcarpa","0","1","0"
"Kakadu","87","T1","Wrightia pubescens","0","10","0"
"Kakadu","87","T2","Aidia racemosa","0","0","1"
"Kakadu","87","T2","Allophylus cobbe","1","0","0"
"Kakadu","87","T2","Celtis australiensis","0","3","0"
"Kakadu","87","T2","Cupaniopsis anacardioides","0","3","0"
"Kakadu","87","T2","Flacourtia territorialis","1","1","0"
"Kakadu","87","T2","Glycosmis trifoliata","64","6","0"
"Kakadu","87","T2","Hibiscus meraukensis","11","49","0"
"Kakadu","87","T2","Litsea glutinosa","15","9","5"
"Kakadu","87","T2","Miliusa traceyi","0","3","4"
"Kakadu","87","T2","Sterculia quadrifida","0","0","2"
"Kakadu","87","T2","Strychnos lucida","1","5","0"
"Kakadu","87","T2","Terminalia microcarpa","0","1","1"
"Kakadu","87","T2","Wrightia pubescens","0","8","2"
"Kakadu","87","T3","Abrus precatorius","0","1","0"
"Kakadu","87","T3","Aidia racemosa","0","2","3"
"Kakadu","87","T3","Canarium australianum","0","1","1"
"Kakadu","87","T3","Celtis australiensis","0","7","1"
"Kakadu","87","T3","Cupaniopsis anacardioides","1","2","0"
"Kakadu","87","T3","Ficus aculeata","2","0","0"
"Kakadu","87","T3","Flacourtia territorialis","2","3","0"
"Kakadu","87","T3","Glycosmis trifoliata","48","21","6"
"Kakadu","87","T3","Grewia breviflora","0","2","0"
"Kakadu","87","T3","Hibiscus meraukensis","0","11","0"
"Kakadu","87","T3","Litsea glutinosa","15","8","8"
"Kakadu","87","T3","Memecylon arnhemensis","0","1","0"
"Kakadu","87","T3","Miliusa traceyi","0","1","6"
"Kakadu","87","T3","Strychnos lucida","9","0","0"
"Kakadu","87","T3","Terminalia microcarpa","0","2","1"
"Kakadu","87","T3","Vitex glabrata","0","1","0"
"Kakadu","87","T3","Wrightia pubescens","0","14","3"
"Kakadu","87","T5","Aidia racemosa","0","2","0"
"Kakadu","87","T5","Allophylus cobbe","0","1","0"
"Kakadu","87","T5","Canarium australianum","1","3","2"
"Kakadu","87","T5","Celtis australiensis","0","1","0"
"Kakadu","87","T5","Cissus adnata","1","3","0"
"Kakadu","87","T5","Cupaniopsis anacardioides","3","9","0"
"Kakadu","87","T5","Ficus aculeata","0","0","0"
"Kakadu","87","T5","Flacourtia territorialis","2","1","0"
"Kakadu","87","T5","Glycosmis trifoliata","10","5","0"
"Kakadu","87","T5","Grewia breviflora","0","0","0"
"Kakadu","87","T5","Hibiscus meraukensis","0","0","0"
"Kakadu","87","T5","Litsea glutinosa","18","43","0"
"Kakadu","87","T5","Maranthes corymbosa","1","0","0"
"Kakadu","87","T5","Memecylon arnhemensis","0","0","0"
"Kakadu","87","T5","Miliusa traceyi","0","1","0"
"Kakadu","87","T5","Plumbago zeylanica","9","3","0"
"Kakadu","87","T5","Smilax australis","2","7","0"
"Kakadu","87","T5","Strychnos lucida","3","0","0"
"Kakadu","87","T5","Terminalia microcarpa","0","0","0"
"Kakadu","87","T5","Timonius timon","1","0","0"
"Kakadu","87","T5","Vitex glabrata","0","0","0"
"Kakadu","87","T5","Wrightia pubescens","1","3","0"
"Kakadu","88","T1","Aidia racemosa","0","7","0"
"Kakadu","88","T1","Bombax ceiba","0","3","0"
"Kakadu","88","T1","Brachychiton diversifolius","0","1","0"
"Kakadu","88","T1","Canarium australianum","2","2","0"
"Kakadu","88","T1","Carallia brachiata","0","1","1"
"Kakadu","88","T1","Clerodendrum costatum","0","2","0"
"Kakadu","88","T1","Desmodium velutinum","0","14","0"
"Kakadu","88","T1","Drypetes deplanchei","1","0","0"
"Kakadu","88","T1","Ficus scobina","0","4","0"
"Kakadu","88","T1","Glycosmis trifoliata","0","1","0"
"Kakadu","88","T1","Hibiscus meraukensis","2","0","0"
"Kakadu","88","T1","Huberantha nitidissima","1","0","0"
"Kakadu","88","T1","Leea rubra","0","1","0"
"Kakadu","88","T1","Litsea glutinosa","0","5","0"
"Kakadu","88","T1","Mallotus philippensis","0","13","1"
"Kakadu","88","T1","Miliusa traceyi","0","5","1"
"Kakadu","88","T1","Planchonia careya","0","1","0"
"Kakadu","88","T1","Premna acuminata","0","1","0"
"Kakadu","88","T1","Sterculia quadrifida","0","6","1"
"Kakadu","88","T1","Strychnos lucida","2","20","4"
"Kakadu","88","T1","Syzygium forte","0","1","0"
"Kakadu","88","T1","Syzygium suborbiculare","0","1","0"
"Kakadu","88","T1","Trema tomentosa","0","0","3"
"Kakadu","88","T1","Wrightia pubescens","0","4","0"
"Kakadu","88","T2","Aidia racemosa","0","1","0"
"Kakadu","88","T2","Bombax ceiba","0","2","0"
"Kakadu","88","T2","Canarium australianum","0","1","0"
"Kakadu","88","T2","Carallia brachiata","0","0","6"
"Kakadu","88","T2","Clerodendrum costatum","0","3","0"
"Kakadu","88","T2","Desmodium velutinum","3","3","0"
"Kakadu","88","T2","Drypetes deplanchei","0","3","0"
"Kakadu","88","T2","Ficus scobina","0","2","0"
"Kakadu","88","T2","Leea rubra","0","0","1"
"Kakadu","88","T2","Litsea glutinosa","0","2","1"
"Kakadu","88","T2","Lophostemon lactifluus","0","1","0"
"Kakadu","88","T2","Mallotus philippensis","0","7","13"
"Kakadu","88","T2","Maranthes corymbosa","0","1","0"
"Kakadu","88","T2","Miliusa traceyi","0","1","0"
"Kakadu","88","T2","Sterculia quadrifida","0","4","0"
"Kakadu","88","T2","Strychnos lucida","2","6","0"
"Kakadu","88","T2","Syzygium forte","0","1","0"
"Kakadu","88","T2","Syzygium suborbiculare","0","1","0"
"Kakadu","88","T2","Trema tomentosa","0","9","7"
"Kakadu","88","T2","Wrightia pubescens","0","2","2"
"Kakadu","88","T3","Bombax ceiba","0","2","0"
"Kakadu","88","T3","Canarium australianum","0","1","1"
"Kakadu","88","T3","Drypetes deplanchei","0","1","1"
"Kakadu","88","T3","Ficus scobina","0","3","3"
"Kakadu","88","T3","Litsea glutinosa","1","0","0"
"Kakadu","88","T3","Lophostemon lactifluus","0","0","0"
