Site_Year,SiteID,Year,Abutilon theophrasti,Acalypha rhomboidea,Acalypha virginica,Acer negundo,Acer rubrum,Acer saccharinum,Acer saccharum,Achillea millefolium,Acorus americanus,Acorus calamus,Ageratina altissima,Agrimonia parviflora,Agrostis gigantea,Agrostis hyemalis,Alisma triviale,Alliaria petiolata,Allium mutablile,Allium vineale,Alopecurus carolinianus,Amaranthus rudis,Amaranthus tuberculatus,Ambrosia artemisiifolia,Ambrosia trifida,Ammannia coccinea,Ampelamus albidus,Amphicarpaea bracteata,Andropogon gerardii,Anemone canadensis,Angelica atropurpurea,Antenoron virginianum,Apios americana,Apocynum cannabinum,Apocynum sibiricum,Arctium minus,Arnoglossum plantaginea,Asclepias incarnata,Asclepias syriaca,Aster drummondii,Aster firmus,Aster lanceolatus,Aster lateriflorus,Aster novae-angliae,Aster ontarionis,Aster pilosus,Aster praealtus,Aster puniceus,Azolla mexicana,Barbarea vulgaris,Bidens aristosa,Bidens cernua,Bidens comosa,Bidens coronata,Bidens frondosa,Boehmeria cylindrica,Bolboschoenus fluviatilis,Boltonia asteroides,Bromus commutatus,Bromus inermis,Calamagrostis canadensis,Calamagrostis inexpansia,Calystegia sepium,Campanula aparinoides,Campanulastrum americanum,Campsis radicans,Cardamine parviflora,Carex alopecoidea,Carex annectens,Carex atherodes,Carex blanda,Carex brachyglossa,Carex cephalophora,Carex comosa,Carex conjuncta,Carex cristatella,Carex davisii,Carex frankii,Carex granularis,Carex grayi,Carex grisea,Carex haydenii,Carex hyalinolepis,Carex jamesii,Carex lacustris,Carex lupuliformis,Carex lupulina,Carex lurida,Carex molesta,Carex muskingumensis,Carex normalis,Carex pellita,Carex radiata,Carex scoparia,Carex shortiana,Carex sparganioides,Carex stipata,Carex stricta,Carex suberecta,Carex tribuloides,Carex trichocarpa,Carex vesicaria,Carex vulpinoidea,Carya cordiformis,Carya illinoensis,Cephalanthus occidentalis,Ceratophyllum demersum,Chamaechrista fasciculata,Chamaesyce humistrata,Chamaesyce maculata,Chamaesyce nutans,Chasmanthium latifolium,Chelone glabra,Chenopodium album,Cicuta bulbifera,Cinna arundinacea,Circaea lutetiana,Cirsium altissimum,Cirsium arvense,Cirsium discolor,Conium maculatum,Conoclinium coelestinum,Convolvulus arvensis,Conyza canadensis,Coreopsis tripteris,Cornus drummondii,Cornus obliqua,Cornus racemosa,Cornus rugosa,Cryptotaenia canadensis,Cuscuta polygonorum,Cyperus erythrorhizos,Cyperus esculentus,Cyperus odoratus,Cyperus squarrosus,Cyperus strigosus,Dactylis glomerata,Daucus carota,Desmodium illinoense,Digitaria sanguinalis,Diodia teres,Diospyros virginiana,Echinochloa colonum,Echinochloa crus-galli,Echinodorus berteroi,Eleocharis erythropoda,Eleocharis macrostachya,Eleocharis ovata,Eleocharis palustris,Elodea canadensis,Elymus canadensis,Elymus virginicus,Elytrigia repens,Epilobium coloratum,Equisetum arvense,Eragrostis pectinacea,Erechtites hieracifolia,Erigeron annuus,Erigeron strigosus,Eryngium yuccifolium,Eupatoriadelphus fistulosus,Eupatoriadelphus maculatus,Eupatorium altissimum,Eupatorium perfoliatum,Eupatorium serotinum,Euthamia graminifolia,Fallopia scandens,Festuca arundinacea,Festuca subverticillata,Fragaria virginiana,Frangula alnus,Fraxinus lanceolata,Galium aparine,Galium obtusum,Galium tinctorium,Galium triflorum,Geum canadense,Geum laciniatum,Glechoma hederacea,Gleditsia triacanthos,Glyceria grandis,Glyceria striata,Glycine max,Gratiola neglecta,Hackelia virginiana,Helenium autumnale,Helianthus grosseserratus,Helianthus tuberosus,Heteranthera reniformis,Hibiscus laevis,Hibiscus lasiocarpus,Hibiscus moscheutos,Hibiscus trionum,Hierochloe odorata,Hordeum jubatum,Humulus lupulus,Hypericum mutilum,Hypericum perforatum,Hypericum sphaerocarpum,Ilex decidua,Impatiens capensis,Impatiens pallida,Ipomoea hederacea,Ipomoea lacunosa,Ipomoea pandurata,Iris shrevei,Iva annua,Juglans nigra,Juncus dudleyi,Juncus effusus,Juncus interior,Juncus nodosus,Juncus tenuis,Lactuca serriola,Laportea canadensis,Leersia oryzoides,Leersia virginica,Lemna minor,Lemna trisulca,Lemna valdiviana,Leonurus cardiaca,Lepidium campestre,Leptochloa fascicularis,Leucospora multifida,Limnobium spongia,Lindernia anagallidea,Lobelia siphilitica,Lonicera japonica,Ludwigia alternifolia,Ludwigia palustris,Ludwigia peploides,Ludwigia polycarpa,Lycopus americanus,Lycopus uniflorus,Lycopus virginicus,Lysimachia ciliata,Lysimachia nummularia,Lysimachia terrestris,Lythrum alatum,Lythrum salicaria,Medicago sativa,Melilotus alba,Melilotus officinalis,Menispermum canadense,Mentha arvensis,Mentha x gracilis,Mimulus alatus,Mimulus ringens,Moehringia lateriflora,Mollugo verticillata,Monarda fistulosa,Morus alba,Muhlenbergia frondosa,Myriophyllum heterophyllum,Nepeta cataria,Nuphar advena,Nuphar variegatum,Oenothera biennis,Oenothera pilosella,Onoclea sensibilis,Oxalis fontana,Oxalis stricta,Parietaria pensylvanica,Parthenocissus quinquefolia,Pastinaca sativa,Penstemon digitalis,Penthorum sedoides,Persicaria amphibium,Persicaria cespitosa,Persicaria coccinea,Persicaria hydropiper,Persicaria hydropiperoides,Persicaria lapathifolia,Persicaria pensylvanica,Persicaria punctata,Persicaria setacea,Persicaria vulgaris,Phalaris arundinacea,Phleum pratense,Phlox maculata,Phragmites australis,Phyla lanceolata,Physalis subglabrata,Physostegia virginiana,Phytolacca americana,Pilea pumila,Plantago rugelii,Poa compressa,Poa pratensis,Poa sylvestris,Polygonum aviculare,Polygonum neglectum,Polygonum ramosissimum,Populus deltoides,Portulaca oleracea,Potamogeton foliosus,Potamogeton nodosus,Potentilla norvegica,Potentilla simplex,Proserpinaca palustris,Prunella vulgaris,Prunus serotina,Pycnanthemum tenuifolium,Pycnanthemum virginianum,Quercus palustris,Ranunculus abortivus,Ranunculus longirostris,Ranunculus pensylvanicus,Ranunculus septentrionalis,Ratibida pinnata,Reynoutria japonica,Rhamnus cathartica,Ribes americanum,Ribes missouriense,Robinia pseudoacacia,Rorippa palustris,Rosa multiflora,Rosa setigera,Rotala ramosior,Rubus allegheniensis,Rubus occidentalis,Rubus pensilvanicus,Rudbeckia laciniata,Ruellia strepens,Rumex altissimus,Rumex crispus,Rumex verticillatus,Sagittaria latifolia,Salix interior,Salix nigra,Sambucus canadensis,Samolus parviflorus,Sanicula canadensis,Sanicula odorata,Schoenoplectus acutus,Schoenoplectus tabernaemontani,Scirpus atrovirens,Scirpus georgianus,Scutellaria lateriflora,Senecio glabellus,Senna marilandica,Setaria faberi,Setaria glauca,Setaria viridis,Sicyos angulatus,Sida spinosa,Silene nivea,Silphium integrifolium,Silphium laciniatum,Silphium perfoliatum,Smilax tamnoides,Solanum carolinense,Solanum dulcamara,Solidago altissima,Solidago gigantea,Solidago juncea,Sonchus arvensis,Sparganium eurycarpum,Spartina pectinata,Spermacoce glabra,Sphenopholis intermedia,Spiraea alba,Spirodela polyrhiza,Stachys hispida,Stachys pilosa,Stellaria media,Symphoricarpos orbiculatus,Taraxacum officinale,Taxodium distichum,Teucrium canadense,Thalictrum dasycarpum,Thalictrum revolutum,Thelypteris palustris,Toxicodendron radicans,Tracaulon sagittatum,Tradescantia ohiensis,Tragopogon pratensis,Tridens flavus,Trifolium pratense,Trifolium repens,Typha angustifolia,Typha latifolia,Ulmus americana,Ulmus rubra,Urtica gracilis,Utricularia gibba,Utricularia macrorhiza,Verbena hastata,Verbena urticifolia,Verbesina alternifolia,Vernonia fasciculata,Vernonia gigantea,Vernonia missurica,Veronica arvensis,Veronica peregrina,Viburnum recognitum,Viola sororia,Vitis cinerea,Vitis riparia,Vitis vulpina,Wolffia braziliensis,Wolffia columbiana,Wolffiella gladiata,Xanthium strumarium,Zea mays
021802W_4,021802W,4,0,0,0,0,0,0.001962067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327011,0.068672335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051013734,0,0,0,0,0,0,0,0.868214519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009810334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022001W_4,022001W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237323358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051122195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03553616,0,0,0,0.20677473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006234414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087073982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210307564,0,0.007481297,0,0,0,0,0,0,0,0,0,0,0,0.006234414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009975062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06400665,0,0,0,0,0,0,0,0,0.021197007,0,0,0,0,0,0.014962594,0,0,0,0,0.006234414,0,0,0,0,0,0,0,0,0,0.03553616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022302W_4,022302W,4,0,0,0,0,0,0,0,0,0,0,0,0.031581607,0,0,0,0.01061142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007579586,0.004547751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250126326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007579586,0,0,0,0.356745831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015159171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015159171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001515917,0,0,0,0,0,0.009348156,0,0.035624053,0,0,0,0.003031834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027539161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029560384,0.001515917,0,0,0,0,0,0,0.016675088,0,0.009095503,0.00353714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001515917,0,0,0,0,0,0,0.001515917,0,0,0,0,0.007579586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007579586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035624053,0.089944416,0,0,0,0,0,0,0.016675088,0,0,0,0,0,0,0,0.001515917,0,0,0.001515917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022901W_4,022901W,4,0,0,0,0,0,0.000224316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001345895,0,0,0,0,0,0.053387169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006729475,0,0,0.004486317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518393899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001570211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034768955,0,0,0,0.041722746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006729475,0.000224316,0,0,0,0.037685061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099371916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007626738,0,0,0,0,0,0.169582773,0,0,0,0.001345895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006729475,0,0,0,0,0,0
025701W_4,025701W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091894977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041952055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866152968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
031806W_4,031806W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021171489,0,0,0,0,0.115031757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002117149,0,0,0,0,0,0,0.116090332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070924488,0,0,0,0,0,0,0,0.002117149,0,0,0,0,0,0,0,0,0.002117149,0,0.012702893,0,0,0,0,0,0.000352858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006351447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000352858,0,0,0,0,0,0,0.002117149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010585745,0.021171489,0.004234298,0,0,0,0,0,0,0,0,0.055045872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007057163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025405787,0,0,0,0,0,0,0.221242061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303810868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035207W_4,035207W,4,0,0.000209644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754717,0,0,0,0,0,0.265408805,0,0,0,0,0,0,0,0,0,0,0,0,0.013836478,0,0.006289308,0,0,0,0,0,0,0.088050314,0,0,0,0,0,0,0,0,0,0.107966457,0,0,0.043186583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006289308,0,0.078616352,0,0,0,0.022012579,0,0,0,0,0.124109015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001257862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064779874,0,0,0,0,0,0,0,0,0,0,0,0,0.00754717,0,0,0,0,0,0,0,0.001257862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001467505,0,0,0,0,0,0.006289308,0,0,0,0,0,0.053668763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001257862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001257862,0,0.003354298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041509434,0,0,0,0,0,0,0,0,0,0,0.022641509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030188679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035310W_4,035310W,4,0,0,0,0,0,0.001338091,0,0,0.131578947,0,0,0,0,0,0.008028546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006690455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006690455,0.051293488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008028546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016057092,0,0,0,0,0,0.001338091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006690455,0,0,0,0,0,0,0,0,0,0.136485281,0,0.260704728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044603,0,0.039473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044603,0,0,0.016726137,0,0,0,0,0,0,0,0.085860839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163470116,0,0,0,0,0,0,0,0.031445138,0.001338091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008028546,0,0,0,0,0.001115076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008028546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040301W_4,040301W,4,0,0,0,0,0,0.008460635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065804935,0.104582844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007050529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017626322,0,0,0,0,0,0,0.720564042,0,0,0,0,0,0,0,0.066039953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001410106,0,0,0,0,0.007050529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001410106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
043302W_4,043302W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009348221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007790184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007790184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967281226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007790184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
043801W_4,043801W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001583531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733702824,0,0,0,0,0,0,0,0,0,0,0.001583531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263130113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
