"id","site_code","date","year","season","survey_day","plot_distance","start_time","temperature","wind","cloud","soil_moisture","external_grass_cover","a_herp_visit_table_comments","visit_code","scientific_name","common_name","abundance","cover","gravid","a_herp_data_table_comments"
"2533","site_7-94",2012-12-15,2012,"Sm",2,"20","","2","2","3","1","2","time not recorded","2012-Sm-7-94-2-20","","",0,"Tiles",NA,""
"2534","site_7-94",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","2","time not recorded","2012-Sm-7-94-2-80","","",0,"Tin",NA,""
"2534","site_7-94",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","2","time not recorded","2012-Sm-7-94-2-80","","",0,"Tiles",NA,""
"2534","site_7-94",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","2","time not recorded","2012-Sm-7-94-2-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Sleepers",NA,""
"2535","site_7-94",2012-12-15,2012,"Sm",2,"INC","","2","2","3","1","2","time not recorded","2012-Sm-7-94-2-INC","","",0,"",NA,""
"2542","site_7-95",2012-12-15,2012,"Sm",2,"20","","2","2","3","1","2","time not recorded
time not recorded","2012-Sm-7-95-2-20","","",0,"Tin",NA,""
"2542","site_7-95",2012-12-15,2012,"Sm",2,"20","","2","2","3","1","2","time not recorded
time not recorded","2012-Sm-7-95-2-20","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"2542","site_7-95",2012-12-15,2012,"Sm",2,"20","","2","2","3","1","2","time not recorded
time not recorded","2012-Sm-7-95-2-20","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"2543","site_7-95",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","2","time not recorded
time not recorded","2012-Sm-7-95-2-80","","",0,"Tiles",NA,""
"2543","site_7-95",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","2","time not recorded
time not recorded","2012-Sm-7-95-2-80","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"2543","site_7-95",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","2","time not recorded
time not recorded","2012-Sm-7-95-2-80","","",0,"Tin",NA,""
"2544","site_7-95",2012-12-15,2012,"Sm",2,"INC","","2","2","3","1","2","time  not recorded
time not recorded","2012-Sm-7-95-2-INC","","",0,"",NA,""
"2551","site_8-2",2012-12-15,2012,"Sm",2,"20","","2","2","3","1","3","time not recorded","2012-Sm-8-2-2-20","","",0,"Tin",NA,""
"2551","site_8-2",2012-12-15,2012,"Sm",2,"20","","2","2","3","1","3","time not recorded","2012-Sm-8-2-2-20","","",0,"Sleepers",NA,""
"2551","site_8-2",2012-12-15,2012,"Sm",2,"20","","2","2","3","1","3","time not recorded","2012-Sm-8-2-2-20","","",0,"Tiles",NA,""
"2552","site_8-2",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","3","time not recorded","2012-Sm-8-2-2-80","","",0,"Tin",NA,"Funnel Web Nest"
"2552","site_8-2",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","3","time not recorded","2012-Sm-8-2-2-80","","",0,"Tiles",NA,""
"2552","site_8-2",2012-12-15,2012,"Sm",2,"80","","2","2","3","1","3","time not recorded","2012-Sm-8-2-2-80","Atrax robustus","Funnel-web Spider",1,"Sleepers",NA,""
"2553","site_8-2",2012-12-15,2012,"Sm",2,"INC","","2","2","3","1","3","time not recorded","2012-Sm-8-2-2-INC","","",0,"",NA,""
"2575","site_8-41",2012-12-15,2012,"Sm",1,"20","","2","1","3",NA,NA,"soil ,grass, time not recorded","2012-Sm-8-41-1-20","","",0,"Tin",NA,""
"2575","site_8-41",2012-12-15,2012,"Sm",1,"20","","2","1","3",NA,NA,"soil ,grass, time not recorded","2012-Sm-8-41-1-20","","",0,"Tiles",NA,""
"2575","site_8-41",2012-12-15,2012,"Sm",1,"20","","2","1","3",NA,NA,"soil ,grass, time not recorded","2012-Sm-8-41-1-20","","",0,"Sleepers",NA,""
"2576","site_8-41",2012-12-15,2012,"Sm",1,"80","","2","1","3",NA,NA,"soil ,grass, time not recorded","2012-Sm-8-41-1-80","","",0,"Tin",NA,""
"2576","site_8-41",2012-12-15,2012,"Sm",1,"80","","2","1","3",NA,NA,"soil ,grass, time not recorded","2012-Sm-8-41-1-80","","",0,"Tiles",NA,""
"2576","site_8-41",2012-12-15,2012,"Sm",1,"80","","2","1","3",NA,NA,"soil ,grass, time not recorded","2012-Sm-8-41-1-80","","",0,"Sleepers",NA,""
"2577","site_8-41",2012-12-15,2012,"Sm",1,"INC","","2","1","3",NA,NA,"soil ,grass, time not recorded","2012-Sm-8-41-1-INC","","",0,"",NA,""
"2587","site_9-3",2012-12-15,2012,"Sm",1,"20","6:55","2","1","2","0","0","","2012-Sm-9-3-1-20","","",0,"Tin",NA,""
"2587","site_9-3",2012-12-15,2012,"Sm",1,"20","6:55","2","1","2","0","0","","2012-Sm-9-3-1-20","","",0,"Sleepers",NA,""
"2587","site_9-3",2012-12-15,2012,"Sm",1,"20","6:55","2","1","2","0","0","","2012-Sm-9-3-1-20","Acritoscincus platynotus","Red-throated Skink",2,"Tiles",NA,""
"2588","site_9-3",2012-12-15,2012,"Sm",1,"80","6:55","2","1","2","0","0","","2012-Sm-9-3-1-80","","",0,"Tin",NA,""
"2588","site_9-3",2012-12-15,2012,"Sm",1,"80","6:55","2","1","2","0","0","","2012-Sm-9-3-1-80","","",0,"Tiles",NA,""
"2588","site_9-3",2012-12-15,2012,"Sm",1,"80","6:55","2","1","2","0","0","","2012-Sm-9-3-1-80","","",0,"Sleepers",NA,""
"2589","site_9-3",2012-12-15,2012,"Sm",1,"INC","7:02","2","1","2","0","0","","2012-Sm-9-3-1-INC","","",0,"",NA,""
"2599","site_9-8",2012-12-15,2012,"Sm",2,"20","6:30","1","0","3","0","2","","2012-Sm-9-8-2-20","","",0,"Tin",NA,""
"2599","site_9-8",2012-12-15,2012,"Sm",2,"20","6:30","1","0","3","0","2","","2012-Sm-9-8-2-20","","",0,"Sleepers",NA,""
"2599","site_9-8",2012-12-15,2012,"Sm",2,"20","6:30","1","0","3","0","2","","2012-Sm-9-8-2-20","","",0,"Tiles",NA,""
"2600","site_9-8",2012-12-15,2012,"Sm",2,"80","6:40","1","0","3","0","2","","2012-Sm-9-8-2-80","","",0,"Tin",NA,""
"2600","site_9-8",2012-12-15,2012,"Sm",2,"80","6:40","1","0","3","0","2","","2012-Sm-9-8-2-80","","",0,"Tiles",NA,""
"2600","site_9-8",2012-12-15,2012,"Sm",2,"80","6:40","1","0","3","0","2","","2012-Sm-9-8-2-80","","",0,"Sleepers",NA,""
"2601","site_9-8",2012-12-15,2012,"Sm",2,"INC","6:30","1","0","3","0","2","","2012-Sm-9-8-2-INC","","",0,"",NA,""
"2164","site_1-10",2012-12-16,2012,"Sm",3,"20","6:50","2","0","1","0","0","","2012-Sm-1-10-3-20","","",0,"Tiles",NA,""
"2164","site_1-10",2012-12-16,2012,"Sm",3,"20","6:50","2","0","1","0","0","","2012-Sm-1-10-3-20","","",0,"Sleepers",NA,""
"2164","site_1-10",2012-12-16,2012,"Sm",3,"20","6:50","2","0","1","0","0","","2012-Sm-1-10-3-20","","",0,"Tin",NA,""
"2165","site_1-10",2012-12-16,2012,"Sm",3,"80","6:52","2","0","1","0","0","","2012-Sm-1-10-3-80","","",0,"Tin",NA,""
"2165","site_1-10",2012-12-16,2012,"Sm",3,"80","6:52","2","0","1","0","0","","2012-Sm-1-10-3-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tiles",NA,""
"2165","site_1-10",2012-12-16,2012,"Sm",3,"80","6:52","2","0","1","0","0","","2012-Sm-1-10-3-80","","",0,"Sleepers",NA,""
"2166","site_1-10",2012-12-16,2012,"Sm",3,"INC","6:50","2","0","1","0","0","","2012-Sm-1-10-3-INC","","",0,"",NA,""
"2173","site_1-25",2012-12-16,2012,"Sm",3,"20","6:20","2","0","0","1","1","","2012-Sm-1-25-3-20","","",0,"Tin",NA,""
"2173","site_1-25",2012-12-16,2012,"Sm",3,"20","6:20","2","0","0","1","1","","2012-Sm-1-25-3-20","","",0,"Sleepers",NA,""
"2173","site_1-25",2012-12-16,2012,"Sm",3,"20","6:20","2","0","0","1","1","","2012-Sm-1-25-3-20","","",0,"Tiles",NA,""
"2174","site_1-25",2012-12-16,2012,"Sm",3,"80","6:30","2","0","0","1","1","","2012-Sm-1-25-3-80","","",0,"Tiles",NA,""
"2174","site_1-25",2012-12-16,2012,"Sm",3,"80","6:30","2","0","0","1","1","","2012-Sm-1-25-3-80","","",0,"Sleepers",NA,""
"2174","site_1-25",2012-12-16,2012,"Sm",3,"80","6:30","2","0","0","1","1","","2012-Sm-1-25-3-80","","",0,"Tin",NA,""
"2175","site_1-25",2012-12-16,2012,"Sm",3,"INC","6:20","2","0","0","1","1","","2012-Sm-1-25-3-INC","","",0,"",NA,""
"2182","site_1-33",2012-12-16,2012,"Sm",3,"20","7:55","2","0","1","0","1","","2012-Sm-1-33-3-20","","",0,"Tiles",NA,""
"2182","site_1-33",2012-12-16,2012,"Sm",3,"20","7:55","2","0","1","0","1","","2012-Sm-1-33-3-20","","",0,"Sleepers",NA,""
"2182","site_1-33",2012-12-16,2012,"Sm",3,"20","7:55","2","0","1","0","1","","2012-Sm-1-33-3-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"2183","site_1-33",2012-12-16,2012,"Sm",3,"80","7:50","2","0","1","0","1","","2012-Sm-1-33-3-80","","",0,"Sleepers",NA,""
"2183","site_1-33",2012-12-16,2012,"Sm",3,"80","7:50","2","0","1","0","1","","2012-Sm-1-33-3-80","","",0,"Tin",NA,""
"2183","site_1-33",2012-12-16,2012,"Sm",3,"80","7:50","2","0","1","0","1","","2012-Sm-1-33-3-80","","",0,"Tiles",NA,""
"2184","site_1-33",2012-12-16,2012,"Sm",3,"INC","7:55","2","0","1","0","1","","2012-Sm-1-33-3-INC","","",0,"",NA,""
"2218","site_1-48",2012-12-16,2012,"Sm",3,"20","7:40","2","0","2","0","1","","2012-Sm-1-48-3-20","","",0,"Tin",NA,""
"2218","site_1-48",2012-12-16,2012,"Sm",3,"20","7:40","2","0","2","0","1","","2012-Sm-1-48-3-20","","",0,"Tiles",NA,""
"2218","site_1-48",2012-12-16,2012,"Sm",3,"20","7:40","2","0","2","0","1","","2012-Sm-1-48-3-20","","",0,"Sleepers",NA,""
"2219","site_1-48",2012-12-16,2012,"Sm",3,"80","7:40","2","0","2","0","1","","2012-Sm-1-48-3-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"2219","site_1-48",2012-12-16,2012,"Sm",3,"80","7:40","2","0","2","0","1","","2012-Sm-1-48-3-80","","",0,"Tiles",NA,""
"2219","site_1-48",2012-12-16,2012,"Sm",3,"80","7:40","2","0","2","0","1","","2012-Sm-1-48-3-80","","",0,"Sleepers",NA,""
"2220","site_1-48",2012-12-16,2012,"Sm",3,"INC","7:40","2","0","2","0","1","","2012-Sm-1-48-3-INC","","",0,"",NA,""
"2236","site_1-50",2012-12-16,2012,"Sm",3,"20","8:08","3","0","0","0","0","","2012-Sm-1-50-3-20","","",0,"Sleepers",NA,""
"2236","site_1-50",2012-12-16,2012,"Sm",3,"20","8:08","3","0","0","0","0","","2012-Sm-1-50-3-20","","",0,"Tin",NA,""
"2236","site_1-50",2012-12-16,2012,"Sm",3,"20","8:08","3","0","0","0","0","","2012-Sm-1-50-3-20","","",0,"Tiles",NA,""
"2237","site_1-50",2012-12-16,2012,"Sm",3,"80","8:12","3","0","0","0","0","","2012-Sm-1-50-3-80","","",0,"Tiles",NA,""
"2237","site_1-50",2012-12-16,2012,"Sm",3,"80","8:12","3","0","0","0","0","","2012-Sm-1-50-3-80","","",0,"Sleepers",NA,""
"2237","site_1-50",2012-12-16,2012,"Sm",3,"80","8:12","3","0","0","0","0","","2012-Sm-1-50-3-80","","",0,"Tin",NA,""
"2238","site_1-50",2012-12-16,2012,"Sm",3,"INC","8:08","3","0","0","0","0","","2012-Sm-1-50-3-INC","","",0,"",NA,""
"2146","site_1-8",2012-12-16,2012,"Sm",3,"20","7:00",NA,NA,NA,"0","1","weather not recorded","2012-Sm-1-8-3-20","","",0,"Tin",NA,""
"2146","site_1-8",2012-12-16,2012,"Sm",3,"20","7:00",NA,NA,NA,"0","1","weather not recorded","2012-Sm-1-8-3-20","","",0,"Sleepers",NA,""
"2146","site_1-8",2012-12-16,2012,"Sm",3,"20","7:00",NA,NA,NA,"0","1","weather not recorded","2012-Sm-1-8-3-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tiles",NA,""
"2147","site_1-8",2012-12-16,2012,"Sm",3,"80","7:30",NA,NA,NA,"0","1","weather not recorded","2012-Sm-1-8-3-80","","",0,"Tiles",NA,""
"2147","site_1-8",2012-12-16,2012,"Sm",3,"80","7:30",NA,NA,NA,"0","1","weather not recorded","2012-Sm-1-8-3-80","","",0,"Sleepers",NA,""
"2147","site_1-8",2012-12-16,2012,"Sm",3,"80","7:30",NA,NA,NA,"0","1","weather not recorded","2012-Sm-1-8-3-80","","",0,"Tin",NA,""
"2148","site_1-8",2012-12-16,2012,"Sm",3,"INC","7:00",NA,NA,NA,"0","1","weather not recorded","2012-Sm-1-8-3-INC","","",0,"",NA,""
"2638","site_10-32",2012-12-16,2012,"Sm",3,"20","6:30","4","0","0","0","2","","2012-Sm-10-32-3-20","","",0,"Tin",NA,""
"2638","site_10-32",2012-12-16,2012,"Sm",3,"20","6:30","4","0","0","0","2","","2012-Sm-10-32-3-20","","",0,"Tiles",NA,""
"2638","site_10-32",2012-12-16,2012,"Sm",3,"20","6:30","4","0","0","0","2","","2012-Sm-10-32-3-20","","",0,"Sleepers",NA,""
"2639","site_10-32",2012-12-16,2012,"Sm",3,"80","6:30","4","0","0","0","2","","2012-Sm-10-32-3-80","","",0,"Tiles",NA,""
"2639","site_10-32",2012-12-16,2012,"Sm",3,"80","6:30","4","0","0","0","2","","2012-Sm-10-32-3-80","","",0,"Sleepers",NA,""
"2639","site_10-32",2012-12-16,2012,"Sm",3,"80","6:30","4","0","0","0","2","","2012-Sm-10-32-3-80","","",0,"Tin",NA,""
"2640","site_10-32",2012-12-16,2012,"Sm",3,"INC","6:30","4","0","0","1","1","","2012-Sm-10-32-3-INC","","",0,"",NA,""
"2647","site_10-38",2012-12-16,2012,"Sm",3,"20","","3","1","1","0","2","time not recorded","2012-Sm-10-38-3-20","","",0,"Tiles",NA,""
"2647","site_10-38",2012-12-16,2012,"Sm",3,"20","","3","1","1","0","2","time not recorded","2012-Sm-10-38-3-20","","",0,"Sleepers",NA,""
"2647","site_10-38",2012-12-16,2012,"Sm",3,"20","","3","1","1","0","2","time not recorded","2012-Sm-10-38-3-20","","",0,"Tin",NA,""
"2648","site_10-38",2012-12-16,2012,"Sm",3,"80","","3","1","1","0","3","time not recorded","2012-Sm-10-38-3-80","","",0,"Tin",NA,""
"2648","site_10-38",2012-12-16,2012,"Sm",3,"80","","3","1","1","0","3","time not recorded","2012-Sm-10-38-3-80","","",0,"Tiles",NA,""
"2648","site_10-38",2012-12-16,2012,"Sm",3,"80","","3","1","1","0","3","time not recorded","2012-Sm-10-38-3-80","","",0,"Sleepers",NA,""
"2649","site_10-38",2012-12-16,2012,"Sm",3,"INC","","3","1","1","0","2","time not recorded","2012-Sm-10-38-3-INC","","",0,"",NA,""
"2620","site_10-7",2012-12-16,2012,"Sm",3,"20","8:00","3","0","0","0","0","","2012-Sm-10-7-3-20","","",0,"Tin",NA,""
"2620","site_10-7",2012-12-16,2012,"Sm",3,"20","8:00","3","0","0","0","0","","2012-Sm-10-7-3-20","","",0,"Sleepers",NA,""
"2620","site_10-7",2012-12-16,2012,"Sm",3,"20","8:00","3","0","0","0","0","","2012-Sm-10-7-3-20","","",0,"Tiles",NA,""
"2621","site_10-7",2012-12-16,2012,"Sm",3,"80","8:30","3","0","0","0","2","","2012-Sm-10-7-3-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"2621","site_10-7",2012-12-16,2012,"Sm",3,"80","8:30","3","0","0","0","2","","2012-Sm-10-7-3-80","","",0,"Tiles",NA,""
"2621","site_10-7",2012-12-16,2012,"Sm",3,"80","8:30","3","0","0","0","2","","2012-Sm-10-7-3-80","","",0,"Sleepers",NA,""
"2622","site_10-7",2012-12-16,2012,"Sm",3,"INC","8:00","3","0","0","0","0","","2012-Sm-10-7-3-INC","","",0,"",NA,""
"2320","site_2-12",2012-12-16,2012,"Sm",3,"20","7:10","2","0","2","1","3","","2012-Sm-2-12-3-20","Lampropholis delicata","Delicate Skink",3,"Sleepers",NA,""
"2320","site_2-12",2012-12-16,2012,"Sm",3,"20","7:10","2","0","2","1","3","","2012-Sm-2-12-3-20","","",0,"Tin",NA,""
"2320","site_2-12",2012-12-16,2012,"Sm",3,"20","7:10","2","0","2","1","3","","2012-Sm-2-12-3-20","","",0,"Tiles",NA,""
"2321","site_2-12",2012-12-16,2012,"Sm",3,"80","7:15","2","0","2","0","1","","2012-Sm-2-12-3-80","","",0,"Tin",NA,""
"2321","site_2-12",2012-12-16,2012,"Sm",3,"80","7:15","2","0","2","0","1","","2012-Sm-2-12-3-80","","",0,"Sleepers",NA,""
"2321","site_2-12",2012-12-16,2012,"Sm",3,"80","7:15","2","0","2","0","1","","2012-Sm-2-12-3-80","","",0,"Tiles",NA,""
"2322","site_2-12",2012-12-16,2012,"Sm",3,"INC","7:10","2","0","2","1","3","","2012-Sm-2-12-3-INC","","",0,"",NA,""
"2329","site_2-13",2012-12-16,2012,"Sm",3,"20","7:00","2","0","1","0","2","","2012-Sm-2-13-3-20","","",0,"Tin",NA,""
"2329","site_2-13",2012-12-16,2012,"Sm",3,"20","7:00","2","0","1","0","2","","2012-Sm-2-13-3-20","","",0,"Sleepers",NA,""
"2329","site_2-13",2012-12-16,2012,"Sm",3,"20","7:00","2","0","1","0","2","","2012-Sm-2-13-3-20","","",0,"Tiles",NA,""
"2330","site_2-13",2012-12-16,2012,"Sm",3,"80","7:05","2","0","1","0","2","","2012-Sm-2-13-3-80","","",0,"Tin",NA,""
"2330","site_2-13",2012-12-16,2012,"Sm",3,"80","7:05","2","0","1","0","2","","2012-Sm-2-13-3-80","","",0,"Tiles",NA,""
"2330","site_2-13",2012-12-16,2012,"Sm",3,"80","7:05","2","0","1","0","2","","2012-Sm-2-13-3-80","","",0,"Sleepers",NA,""
"2331","site_2-13",2012-12-16,2012,"Sm",3,"INC","7:00","2","0","1","0","2","","2012-Sm-2-13-3-INC","","",0,"",NA,""
"2302","site_2-4",2012-12-16,2012,"Sm",3,"20","6:15","2","0","1","1","0","","2012-Sm-2-4-3-20","","",0,"Tiles",NA,""
"2302","site_2-4",2012-12-16,2012,"Sm",3,"20","6:15","2","0","1","1","0","","2012-Sm-2-4-3-20","","",0,"Tin",NA,""
"2302","site_2-4",2012-12-16,2012,"Sm",3,"20","6:15","2","0","1","1","0","","2012-Sm-2-4-3-20","","",0,"Sleepers",NA,""
"2303","site_2-4",2012-12-16,2012,"Sm",3,"80","6:20","2","0","1","1","0","","2012-Sm-2-4-3-80","","",0,"Sleepers",NA,""
"2303","site_2-4",2012-12-16,2012,"Sm",3,"80","6:20","2","0","1","1","0","","2012-Sm-2-4-3-80","","",0,"Tin",NA,""
"2303","site_2-4",2012-12-16,2012,"Sm",3,"80","6:20","2","0","1","1","0","","2012-Sm-2-4-3-80","","",0,"Tiles",NA,""
"2311","site_2-7",2012-12-16,2012,"Sm",3,"20","6:45","2","0","1","1","1","","2012-Sm-2-7-3-20","","",0,"Tiles",NA,""
"2311","site_2-7",2012-12-16,2012,"Sm",3,"20","6:45","2","0","1","1","1","","2012-Sm-2-7-3-20","","",0,"Sleepers",NA,""
"2311","site_2-7",2012-12-16,2012,"Sm",3,"20","6:45","2","0","1","1","1","","2012-Sm-2-7-3-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"2312","site_2-7",2012-12-16,2012,"Sm",3,"80","6:50","2","0","1","1","1","","2012-Sm-2-7-3-80","","",0,"Sleepers",NA,""
"2312","site_2-7",2012-12-16,2012,"Sm",3,"80","6:50","2","0","1","1","1","","2012-Sm-2-7-3-80","","",0,"Tiles",NA,""
"2312","site_2-7",2012-12-16,2012,"Sm",3,"80","6:50","2","0","1","1","1","","2012-Sm-2-7-3-80","","",0,"Tin",NA,""
"2313","site_2-7",2012-12-16,2012,"Sm",3,"INC","6:45","2","0","1","1","1","","2012-Sm-2-7-3-INC","","",0,"",NA,""
"2356","site_4-B",2012-12-16,2012,"Sm",3,"20","8:19","3","0","1","1","1","","2012-Sm-4-B-3-20","","",0,"Tiles",NA,""
"2356","site_4-B",2012-12-16,2012,"Sm",3,"20","8:19","3","0","1","1","1","","2012-Sm-4-B-3-20","","",0,"Tin",NA,""
"2356","site_4-B",2012-12-16,2012,"Sm",3,"20","8:19","3","0","1","1","1","","2012-Sm-4-B-3-20","","",0,"Sleepers",NA,""
"2357","site_4-B",2012-12-16,2012,"Sm",3,"80","8:25","3","0","1","1","1","","2012-Sm-4-B-3-80","","",0,"Tin",NA,""
"2357","site_4-B",2012-12-16,2012,"Sm",3,"80","8:25","3","0","1","1","1","","2012-Sm-4-B-3-80","","",0,"Tiles",NA,""
"2357","site_4-B",2012-12-16,2012,"Sm",3,"80","8:25","3","0","1","1","1","","2012-Sm-4-B-3-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Sleepers",NA,""
"2358","site_4-B",2012-12-16,2012,"Sm",3,"INC","8:19","3","0","1","1","1","","2012-Sm-4-B-3-INC","","",0,"",NA,""
"2419","site_6-109",2012-12-16,2012,"Sm",3,"20","","2","0","0",NA,NA,"soil grass not recorded
time not recorded","2012-Sm-6-109-3-20","","",0,"Tin",NA,""
"2419","site_6-109",2012-12-16,2012,"Sm",3,"20","","2","0","0",NA,NA,"soil grass not recorded
time not recorded","2012-Sm-6-109-3-20","","",0,"Tiles",NA,""
"2419","site_6-109",2012-12-16,2012,"Sm",3,"20","","2","0","0",NA,NA,"soil grass not recorded
time not recorded","2012-Sm-6-109-3-20","","",0,"Sleepers",NA,""
"2420","site_6-109",2012-12-16,2012,"Sm",3,"80","","2","0","0",NA,NA,"soil grass not recorded
time not recorded","2012-Sm-6-109-3-80","","",0,"Tiles",NA,""
"2420","site_6-109",2012-12-16,2012,"Sm",3,"80","","2","0","0",NA,NA,"soil grass not recorded
time not recorded","2012-Sm-6-109-3-80","","",0,"Sleepers",NA,""
"2420","site_6-109",2012-12-16,2012,"Sm",3,"80","","2","0","0",NA,NA,"soil grass not recorded
time not recorded","2012-Sm-6-109-3-80","","",0,"Tin",NA,""
"2421","site_6-109",2012-12-16,2012,"Sm",3,"INC","","2","0","0",NA,NA,"soil grass not recorded
time not recorded","2012-Sm-6-109-3-INC","","",0,"",NA,""
"2428","site_6-115",2012-12-16,2012,"Sm",3,"20","9:09","3","0","1",NA,NA,"soil grass not recorded","2012-Sm-6-115-3-20","","",0,"Tiles",NA,""
"2428","site_6-115",2012-12-16,2012,"Sm",3,"20","9:09","3","0","1",NA,NA,"soil grass not recorded","2012-Sm-6-115-3-20","","",0,"Sleepers",NA,""
"2428","site_6-115",2012-12-16,2012,"Sm",3,"20","9:09","3","0","1",NA,NA,"soil grass not recorded","2012-Sm-6-115-3-20","","",0,"Tin",NA,""
"2429","site_6-115",2012-12-16,2012,"Sm",3,"80","9:13","3","0","1",NA,NA,"soil grass not recorded","2012-Sm-6-115-3-80","","",0,"Tin",NA,""
"2429","site_6-115",2012-12-16,2012,"Sm",3,"80","9:13","3","0","1",NA,NA,"soil grass not recorded","2012-Sm-6-115-3-80","","",0,"Tiles",NA,""
"2429","site_6-115",2012-12-16,2012,"Sm",3,"80","9:13","3","0","1",NA,NA,"soil grass not recorded","2012-Sm-6-115-3-80","","",0,"Sleepers",NA,""
"2430","site_6-115",2012-12-16,2012,"Sm",3,"INC","9:09","3","0","1",NA,NA,"soil grass not recorded","2012-Sm-6-115-3-INC","","",0,"",NA,""
"2437","site_6-144",2012-12-16,2012,"Sm",3,"20","8:20","2","0","1","1","0","","2012-Sm-6-144-3-20","","",0,"Tin",NA,""
"2437","site_6-144",2012-12-16,2012,"Sm",3,"20","8:20","2","0","1","1","0","","2012-Sm-6-144-3-20","","",0,"Sleepers",NA,""
"2437","site_6-144",2012-12-16,2012,"Sm",3,"20","8:20","2","0","1","1","0","","2012-Sm-6-144-3-20","","",0,"Tiles",NA,""
"2438","site_6-144",2012-12-16,2012,"Sm",3,"80","8:24","2","0","1","1","0","","2012-Sm-6-144-3-80","","",0,"Tin",NA,""
"2438","site_6-144",2012-12-16,2012,"Sm",3,"80","8:24","2","0","1","1","0","","2012-Sm-6-144-3-80","","",0,"Tiles",NA,""
"2438","site_6-144",2012-12-16,2012,"Sm",3,"80","8:24","2","0","1","1","0","","2012-Sm-6-144-3-80","","",0,"Sleepers",NA,""
"2439","site_6-144",2012-12-16,2012,"Sm",3,"INC","8:20","2","0","1","1","0","","2012-Sm-6-144-3-INC","","",0,"",NA,""
"2464","site_6-157",2012-12-16,2012,"Sm",3,"20","8:47","2","0","1","0","1","","2012-Sm-6-157-3-20","","",0,"Tiles",NA,""
"2464","site_6-157",2012-12-16,2012,"Sm",3,"20","8:47","2","0","1","0","1","","2012-Sm-6-157-3-20","","",0,"Tin",NA,""
"2464","site_6-157",2012-12-16,2012,"Sm",3,"20","8:47","2","0","1","0","1","","2012-Sm-6-157-3-20","","",0,"Sleepers",NA,""
"2465","site_6-157",2012-12-16,2012,"Sm",3,"80","8:49","2","0","1","0","1","","2012-Sm-6-157-3-80","","",0,"Tin",NA,""
"2465","site_6-157",2012-12-16,2012,"Sm",3,"80","8:49","2","0","1","0","1","","2012-Sm-6-157-3-80","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"2465","site_6-157",2012-12-16,2012,"Sm",3,"80","8:49","2","0","1","0","1","","2012-Sm-6-157-3-80","","",0,"Tiles",NA,""
"2466","site_6-157",2012-12-16,2012,"Sm",3,"INC","8:47","2","0","1","0","1","","2012-Sm-6-157-3-INC","","",0,"",NA,""
"2383","site_6-30",2012-12-16,2012,"Sm",3,"20","6:30","2","0","1","1","1","","2012-Sm-6-30-3-20","","",0,"Tin",NA,""
"2383","site_6-30",2012-12-16,2012,"Sm",3,"20","6:30","2","0","1","1","1","","2012-Sm-6-30-3-20","","",0,"Tiles",NA,""
"2383","site_6-30",2012-12-16,2012,"Sm",3,"20","6:30","2","0","1","1","1","","2012-Sm-6-30-3-20","","",0,"Sleepers",NA,""
"2384","site_6-30",2012-12-16,2012,"Sm",3,"80","6:33","2","0","1","1","1","","2012-Sm-6-30-3-80","","",0,"Tin",NA,""
"2384","site_6-30",2012-12-16,2012,"Sm",3,"80","6:33","2","0","1","1","1","","2012-Sm-6-30-3-80","","",0,"Tiles",NA,""
"2384","site_6-30",2012-12-16,2012,"Sm",3,"80","6:33","2","0","1","1","1","","2012-Sm-6-30-3-80","","",0,"Sleepers",NA,""
"2385","site_6-30",2012-12-16,2012,"Sm",3,"INC","6:30","2","0","1","1","1","","2012-Sm-6-30-3-INC","","",0,"",NA,""
